code,name,industry,concept_tags,listed_date,total_shares,updated_at
300741,华宝股份,食品饮料,,,615880000,2026-06-06 04:00:42.451361+00:00
300743,天地数码,通信设备,,,151204297,2026-06-06 04:00:42.451361+00:00
300745,欣锐科技,汽车,"['sw:汽车', 'tdx:汽车', 'dc:汽车行业']",,0,2026-06-06 04:00:42.451361+00:00
300746,汉嘉数智,有色,,,225738301,2026-06-06 04:00:42.451361+00:00
300747,锐科激光,机械制造,,,561600000,2026-06-06 04:00:42.451361+00:00
300748,金力永磁,元器件,,,1375589375,2026-06-06 04:00:42.451361+00:00
300749,顶固集创,建材,"['sw:建筑材料', 'tdx:建材', 'dc:木业家具']",,0,2026-06-06 04:00:42.451361+00:00
300750,宁德时代,新能源,"['sw:电力设备', 'tdx:新能源', 'dc:电池']",,4626627188,2026-06-06 04:00:42.451361+00:00
300751,迈为股份,机械制造,,,278901797,2026-06-06 04:00:42.451361+00:00
300752,隆利科技,元器件,,,322869492,2026-06-06 04:00:42.451361+00:00
300753,爱朋医疗,医疗保健,,,126047998,2026-06-06 04:00:42.451361+00:00
300755,华致酒行,商业连锁,,,416798398,2026-06-06 04:00:42.451361+00:00
300757,罗博特科,机械制造,"['sw:机械设备', 'tdx:机械制造', 'dc:专用设备']",,0,2026-06-06 04:00:42.451361+00:00
300758,七彩化学,化工新材料,,,399115586,2026-06-06 04:00:42.451361+00:00
300759,康龙化成,医药,,,1837283594,2026-06-06 04:00:42.451361+00:00
300760,迈瑞医疗,医疗保健,,,1212441406,2026-06-06 04:00:42.451361+00:00
300761,立华股份,农林牧渔,,,837269609,2026-06-06 04:00:42.451361+00:00
300762,上海瀚讯,通信设备,,,627965781,2026-06-06 04:00:42.451361+00:00
300763,锦浪科技,电力,,,398061289,2026-06-06 04:00:42.451361+00:00
300765,新诺威,食品饮料,,,1404592969,2026-06-06 04:00:42.451361+00:00
300767,震安科技,化工新材料,,,276290996,2026-06-06 04:00:42.451361+00:00
300768,迪普科技,通信设备,,,643828984,2026-06-06 04:00:42.451361+00:00
300769,德方纳米,化工新材料,,,280188008,2026-06-06 04:00:42.451361+00:00
300771,智莱科技,通信设备,,,240000000,2026-06-06 04:00:42.451361+00:00
300772,运达股份,新能源,,,786847734,2026-06-06 04:00:42.451361+00:00
300774,倍杰特,环保,,,408763711,2026-06-06 04:00:42.451361+00:00
300775,三角防务,航空,"['sw:国防军工', 'tdx:航空', 'dc:航天航空']",,0,2026-06-06 04:00:42.451361+00:00
300776,帝尔激光,机械制造,,,274006895,2026-06-06 04:00:42.451361+00:00
300777,中简科技,化纤,,,439707500,2026-06-06 04:00:42.451361+00:00
300778,新城市,有色,,,203659609,2026-06-06 04:00:42.451361+00:00
300779,惠城环保,环保,"['sw:环保', 'tdx:环保', 'dc:环保工程']",,0,2026-06-06 04:00:42.451361+00:00
300780,德恩精工,机械制造,,,146670000,2026-06-06 04:00:42.451361+00:00
300782,卓胜微,元器件,,,574986992,2026-06-06 04:00:42.451361+00:00
300783,三只松鼠,食品饮料,,,401686406,2026-06-06 04:00:42.451361+00:00
300784,利安科技,塑料,,,56237598,2026-06-06 04:00:42.451361+00:00
300786,国林科技,环保,,,184015898,2026-06-06 04:00:42.451361+00:00
300787,海能实业,通信设备,,,313433008,2026-06-06 04:00:42.451361+00:00
300789,唐源电气,交通运输,,,143849102,2026-06-06 04:00:42.451361+00:00
300791,仙乐健康,医疗保健,,,308691699,2026-06-06 04:00:42.451361+00:00
300792,壹网壹创,通信设备,,,236942695,2026-06-06 04:00:42.451361+00:00
300793,佳禾智能,通信设备,,,380545703,2026-06-06 04:00:42.451361+00:00
300795,米奥会展,IT设备,,,298893906,2026-06-06 04:00:42.451361+00:00
300797,钢研纳克,软件服务,,,382728203,2026-06-06 04:00:42.451361+00:00
300800,力合科技,软件服务,,,236759004,2026-06-06 04:00:42.451361+00:00
300801,泰和科技,化工新材料,,,218430000,2026-06-06 04:00:42.451361+00:00
300802,矩子科技,机械制造,,,284078301,2026-06-06 04:00:42.451361+00:00
300803,指南针,通信设备,,,609791914,2026-06-06 04:00:42.451361+00:00
300804,广康生化,农药化肥,,,74000000,2026-06-06 04:00:42.451361+00:00
300806,斯迪克,塑料,"['sw:基础化工', 'tdx:塑料', 'dc:塑料制品']",,0,2026-06-06 04:00:42.451361+00:00
300807,天迈科技,通信设备,"['sw:通信', 'tdx:通信设备', 'dc:计算机设备']",,0,2026-06-06 04:00:42.451361+00:00
300808,久量股份,家用电器,,,160000000,2026-06-06 04:00:42.451361+00:00
300809,华辰装备,机械制造,,,253539199,2026-06-06 04:00:42.451361+00:00
300810,中科海讯,船舶,,,118050000,2026-06-06 04:00:42.451361+00:00
300811,铂科新材,元器件,,,405843516,2026-06-06 04:00:42.451361+00:00
300812,易天股份,机械制造,,,196107793,2026-06-06 04:00:42.451361+00:00
300813,泰林生物,医疗保健,,,121199199,2026-06-06 04:00:42.451361+00:00
300814,中富电路,元器件,,,191430098,2026-06-06 04:00:42.451361+00:00
300815,玉禾田,环保,,,398591992,2026-06-06 04:00:42.451361+00:00
300816,艾可蓝,环保,"['sw:环保', 'tdx:环保', 'dc:汽车零部件']",,0,2026-06-06 04:00:42.451361+00:00
300817,双飞集团,机械制造,,,218298203,2026-06-06 04:00:42.451361+00:00
300818,耐普矿机,机械制造,,,219404395,2026-06-06 04:00:42.451361+00:00
300819,聚杰微纤,化纤,"['sw:基础化工', 'tdx:化纤', 'dc:纺织服装']",,0,2026-06-06 04:00:42.451361+00:00
300820,英杰电气,新能源,,,222253008,2026-06-06 04:00:42.451361+00:00
300821,东岳硅材,化工新材料,"['sw:基础化工', 'tdx:化工新材料', 'dc:化学制品']",,0,2026-06-06 04:00:42.451361+00:00
300822,贝仕达克,元器件,,,311536191,2026-06-06 04:00:42.451361+00:00
300823,建科智能,机械制造,,,130982695,2026-06-06 04:00:42.451361+00:00
300824,北鼎股份,家用电器,,,326341699,2026-06-06 04:00:42.451361+00:00
300825,阿尔特,汽车,,,494880508,2026-06-06 04:00:42.451361+00:00
300826,测绘股份,有色,,,176334707,2026-06-06 04:00:42.451361+00:00
300827,上能电气,新能源,,,556691602,2026-06-06 04:00:42.451361+00:00
300828,锐新科技,矿物制品,,,166421992,2026-06-06 04:00:42.451361+00:00
300830,金现代,通信设备,,,451640703,2026-06-06 04:00:42.451361+00:00
300831,派瑞股份,元器件,"['sw:电子', 'tdx:元器件', 'dc:半导体']",,0,2026-06-06 04:00:42.451361+00:00
300832,新产业,医疗保健,,,785718828,2026-06-06 04:00:42.451361+00:00
300833,浩洋股份,机械制造,,,126490498,2026-06-06 04:00:42.451361+00:00
300834,星辉环材,化工新材料,,,193712305,2026-06-06 04:00:42.451361+00:00
300835,龙磁科技,元器件,,,119247500,2026-06-06 04:00:42.451361+00:00
300836,佰奥智能,机械制造,"['sw:机械设备', 'tdx:机械制造', 'dc:专用设备']",,0,2026-06-06 04:00:42.451361+00:00
300837,浙矿股份,机械制造,,,100005596,2026-06-06 04:00:42.451361+00:00
300838,浙江力诺,软件服务,,,137977998,2026-06-06 04:00:42.451361+00:00
300839,博汇股份,石油化工,,,294963594,2026-06-06 04:00:42.451361+00:00
300840,酷特智能,服装家纺,,,240000000,2026-06-06 04:00:42.451361+00:00
300841,康华生物,医药,,,129946904,2026-06-06 04:00:42.451361+00:00
300842,帝科股份,元器件,,,145279697,2026-06-06 04:00:42.451361+00:00
300843,胜蓝股份,元器件,,,163707500,2026-06-06 04:00:42.451361+00:00
300844,山水比德,有色,,,93210898,2026-06-06 04:00:42.451361+00:00
300845,捷安高科,通信设备,,,205641094,2026-06-06 04:00:42.451361+00:00
300846,首都在线,通信设备,,,504276211,2026-06-06 04:00:42.451361+00:00
300847,中船汉光,化工新材料,,,296010000,2026-06-06 04:00:42.451361+00:00
300848,美瑞新材,化工新材料,,,427887617,2026-06-06 04:00:42.451361+00:00
300850,新强联,机械制造,,,414085781,2026-06-06 04:00:42.451361+00:00
300851,交大思诺,交通运输,,,86933398,2026-06-06 04:00:42.451361+00:00
300852,四会富仕,元器件,,,160521201,2026-06-06 04:00:42.451361+00:00
300853,申昊科技,电力,,,146949004,2026-06-06 04:00:42.451361+00:00
300854,中兰环保,环保,"['sw:环保', 'tdx:环保', 'dc:环保工程']",,0,2026-06-06 04:00:42.451361+00:00
300855,图南股份,钢铁,,,395531484,2026-06-06 04:00:42.451361+00:00
300856,科思股份,化工新材料,,,475687188,2026-06-06 04:00:42.451361+00:00
300857,协创数据,通信设备,,,489363008,2026-06-06 04:00:42.451361+00:00
300858,科拓生物,食品饮料,,,263495098,2026-06-06 04:00:42.451361+00:00
300861,美畅股份,通用机械,,,671840469,2026-06-06 04:00:42.451361+00:00
300862,蓝盾光电,软件服务,,,184617891,2026-06-06 04:00:42.451361+00:00
300863,卡倍亿,汽车,"['sw:汽车', 'tdx:汽车', 'dc:汽车行业']",,0,2026-06-06 04:00:42.451361+00:00
300864,南大环境,环保,,,157910703,2026-06-06 04:00:42.451361+00:00
300865,大宏立,机械制造,"['sw:机械设备', 'tdx:机械制造', 'dc:专用设备']",,0,2026-06-06 04:00:42.451361+00:00
300866,安克创新,元器件,,,536276406,2026-06-06 04:00:42.451361+00:00
300867,圣元环保,环保,,,271741094,2026-06-06 04:00:42.451361+00:00
300868,杰美特,通信设备,"['sw:通信', 'tdx:通信设备', 'dc:电子元件']",,0,2026-06-06 04:00:42.451361+00:00
300869,康泰医学,医疗保健,,,401803281,2026-06-06 04:00:42.451361+00:00
300870,欧陆通,元器件,,,152643096,2026-06-06 04:00:42.451361+00:00
300871,回盛生物,农林牧渔,,,201784395,2026-06-06 04:00:42.451361+00:00
300872,天阳科技,通信设备,,,488121094,2026-06-06 04:00:42.451361+00:00
300873,海晨股份,交通运输,,,230596797,2026-06-06 04:00:42.451361+00:00
300875,捷强装备,日用化工,,,99834805,2026-06-06 04:00:42.451361+00:00
300876,蒙泰高新,化纤,,,152037598,2026-06-06 04:00:42.451361+00:00
300877,金春股份,纺织服饰,,,120000000,2026-06-06 04:00:42.451361+00:00
300878,维康药业,医药,"['sw:医药生物', 'tdx:医药', 'dc:中药']",,0,2026-06-06 04:00:42.451361+00:00
300879,大叶股份,机械制造,,,202398809,2026-06-06 04:00:42.451361+00:00
300880,迦南智能,软件服务,,,195137305,2026-06-06 04:00:42.451361+00:00
300881,盛德鑫泰,钢铁,,,110000000,2026-06-06 04:00:42.451361+00:00
300882,万胜智能,软件服务,,,286201191,2026-06-06 04:00:42.451361+00:00
300884,狄耐克,通信设备,,,253862793,2026-06-06 04:00:42.451361+00:00
300885,海昌新材,机械制造,,,248151797,2026-06-06 04:00:42.451361+00:00
300887,谱尼测试,IT设备,,,545737188,2026-06-06 04:00:42.451361+00:00
300888,稳健医疗,医疗保健,,,582329805,2026-06-06 04:00:42.451361+00:00
300889,爱克股份,电气设备,,,220227109,2026-06-06 04:00:42.451361+00:00
300890,翔丰华,通用机械,,,119146504,2026-06-06 04:00:42.451361+00:00
300891,惠云钛业,化工新材料,,,400008203,2026-06-06 04:00:42.451361+00:00
300893,松原安全,汽车,,,473001289,2026-06-06 04:00:42.451361+00:00
300894,火星人,家用电器,"['sw:家用电器', 'tdx:家用电器', 'dc:家电行业']",,0,2026-06-06 04:00:42.451361+00:00
300895,铜牛信息,通信设备,,,140800703,2026-06-06 04:00:42.451361+00:00
300896,爱美客,医疗保健,,,302592109,2026-06-06 04:00:42.451361+00:00
300897,山科智能,软件服务,,,195846191,2026-06-06 04:00:42.451361+00:00
300899,上海凯鑫,环保,,,63783501,2026-06-06 04:00:42.451361+00:00
300900,广联航空,航空,,,327720391,2026-06-06 04:00:42.451361+00:00
300902,国安达,机械制造,,,181803398,2026-06-06 04:00:42.451361+00:00
300903,科翔股份,元器件,,,435386602,2026-06-06 04:00:42.451361+00:00
300904,威力传动,新能源,,,72383198,2026-06-06 04:00:42.451361+00:00
300905,宝丽迪,塑料,,,179015703,2026-06-06 04:00:42.451361+00:00
300906,日月明,机械制造,,,80000000,2026-06-06 04:00:42.451361+00:00
300909,汇创达,元器件,,,172973008,2026-06-06 04:00:42.451361+00:00
300911,亿田智能,家用电器,,,183341191,2026-06-06 04:00:42.451361+00:00
300912,凯龙高科,环保,,,113884805,2026-06-06 04:00:42.451361+00:00
300913,兆龙互连,通信设备,,,342781094,2026-06-06 04:00:42.451361+00:00
300916,朗特智能,元器件,,,144644004,2026-06-06 04:00:42.451361+00:00
300917,特发服务,房地产,,,169000000,2026-06-06 04:00:42.451361+00:00
300918,南山智尚,纺织服饰,,,506134414,2026-06-06 04:00:42.451361+00:00
300919,中伟新材,新能源,,,1042253828,2026-06-06 04:00:42.451361+00:00
300921,南凌科技,通信设备,,,256745391,2026-06-06 04:00:42.451361+00:00
300922,天秦装备,机械制造,,,160852402,2026-06-06 04:00:42.451361+00:00
300923,研奥股份,交通运输,,,78600000,2026-06-06 04:00:42.451361+00:00
300925,法本信息,通信设备,,,428708906,2026-06-06 04:00:42.451361+00:00
300926,博俊科技,汽车,"['sw:汽车', 'tdx:汽车', 'dc:汽车行业']",,0,2026-06-06 04:00:42.451361+00:00
300928,华安鑫创,汽车,,,80000000,2026-06-06 04:00:42.451361+00:00
300929,华骐环保,环保,,,132132998,2026-06-06 04:00:42.451361+00:00
300930,屹通新材,矿物制品,,,100000000,2026-06-06 04:00:42.451361+00:00
300931,通用电梯,交通运输,,,243170996,2026-06-06 04:00:42.451361+00:00
300932,三友联众,新能源,,,448145586,2026-06-06 04:00:42.451361+00:00
300933,中辰股份,电气设备,,,547090508,2026-06-06 04:00:42.451361+00:00
300935,盈建科,通信设备,,,79430698,2026-06-06 04:00:42.451361+00:00
300936,中英科技,元器件,"['sw:电子', 'tdx:元器件', 'dc:电子元件']",,0,2026-06-06 04:00:42.451361+00:00
300938,信测标准,IT设备,,,243472891,2026-06-06 04:00:42.451361+00:00
300939,秋田微,元器件,,,120000000,2026-06-06 04:00:42.451361+00:00
300941,创识科技,通信设备,"['sw:通信', 'tdx:通信设备', 'dc:互联网服务']",,0,2026-06-06 04:00:42.451361+00:00
300942,易瑞生物,医药,"['sw:医药生物', 'tdx:医药', 'dc:医药制造']",,0,2026-06-06 04:00:42.451361+00:00
300943,春晖智控,机械制造,,,203820000,2026-06-06 04:00:42.451361+00:00
300945,曼卡龙,服装家纺,,,262071602,2026-06-06 04:00:42.451361+00:00
300946,恒而达,机械制造,,,156007803,2026-06-06 04:00:42.451361+00:00
300948,冠中生态,环保,"['sw:环保', 'tdx:环保', 'dc:环保工程']",,0,2026-06-06 04:00:42.451361+00:00
300949,奥雅股份,有色,,,87000000,2026-06-06 04:00:42.451361+00:00
300950,德固特,机械制造,,,153644004,2026-06-06 04:00:42.451361+00:00
300951,博硕科技,元器件,"['sw:电子', 'tdx:元器件', 'dc:消费电子']",,0,2026-06-06 04:00:42.451361+00:00
300952,恒辉安防,纺织服饰,,,241621504,2026-06-06 04:00:42.451361+00:00
300953,震裕科技,新能源,,,242509609,2026-06-06 04:00:42.451361+00:00
300955,嘉亨家化,化工新材料,,,100800000,2026-06-06 04:00:42.451361+00:00
300956,英力股份,通信设备,,,215427695,2026-06-06 04:00:42.451361+00:00
300957,贝泰妮,化工新材料,,,423600000,2026-06-06 04:00:42.451361+00:00
300958,建工修复,环保,,,156736602,2026-06-06 04:00:42.451361+00:00
300960,通业科技,交通运输,,,144444297,2026-06-06 04:00:42.451361+00:00
300961,深水海纳,环保,,,177280000,2026-06-06 04:00:42.451361+00:00
300962,中金辐照,医疗保健,,,264001895,2026-06-06 04:00:42.451361+00:00
300963,中洲特材,矿物制品,,,458640000,2026-06-06 04:00:42.451361+00:00
300964,本川智能,元器件,,,76328301,2026-06-06 04:00:42.451361+00:00
300965,恒宇信通,航空,"['sw:国防军工', 'tdx:航空', 'dc:航天航空']",,0,2026-06-06 04:00:42.451361+00:00
300966,共同药业,医药,,,115281104,2026-06-06 04:00:42.451361+00:00
300967,晓鸣股份,农林牧渔,,,187571309,2026-06-06 04:00:42.451361+00:00
300968,格林精密,元器件,,,413380000,2026-06-06 04:00:42.451361+00:00
300971,博亚精工,机械制造,,,117600000,2026-06-06 04:00:42.451361+00:00
300972,万辰集团,食品饮料,,,197333594,2026-06-06 04:00:42.451361+00:00
300973,立高食品,食品饮料,,,169340605,2026-06-06 04:00:42.451361+00:00
300975,商络电子,外贸,"['sw:商贸零售', 'tdx:外贸', 'dc:贸易行业']",,0,2026-06-06 04:00:42.451361+00:00
300976,达瑞电子,元器件,,,187131992,2026-06-06 04:00:42.451361+00:00
300977,深圳瑞捷,有色,,,152226699,2026-06-06 04:00:42.451361+00:00
600308,华泰股份,造纸,,,1516870156,2026-06-06 04:00:42.451361+00:00
300979,华利集团,服装家纺,"['sw:纺织服饰', 'tdx:服装家纺', 'dc:纺织服装']",,0,2026-06-06 04:00:42.451361+00:00
300980,祥源新材,塑料,,,138065195,2026-06-06 04:00:42.451361+00:00
300981,中红医疗,医疗保健,,,428865000,2026-06-06 04:00:42.451361+00:00
300982,苏文电能,有色,,,206965098,2026-06-06 04:00:42.451361+00:00
300983,尤安设计,有色,"['sw:有色金属', 'tdx:有色', 'dc:工程咨询服务']",,0,2026-06-06 04:00:42.451361+00:00
300985,致远新能,汽车,,,186512500,2026-06-06 04:00:42.451361+00:00
300986,志特新材,有色,"['sw:有色金属', 'tdx:有色', 'dc:装修装饰']",,0,2026-06-06 04:00:42.451361+00:00
300988,津荣天宇,机械制造,,,196416309,2026-06-06 04:00:42.451361+00:00
300989,蕾奥规划,有色,,,210959492,2026-06-06 04:00:42.451361+00:00
300990,同飞股份,机械制造,"['sw:机械设备', 'tdx:机械制造', 'dc:通用设备']",,0,2026-06-06 04:00:42.451361+00:00
300991,创益通,元器件,,,144000000,2026-06-06 04:00:42.451361+00:00
300992,泰福泵业,机械制造,,,95347002,2026-06-06 04:00:42.451361+00:00
300995,奇德新材,塑料,,,84146904,2026-06-06 04:00:42.451361+00:00
300996,普联软件,通信设备,"['sw:通信', 'tdx:通信设备', 'dc:软件服务']",,0,2026-06-06 04:00:42.451361+00:00
300997,欢乐家,食品饮料,"['sw:食品饮料', 'tdx:食品饮料', 'dc:食品饮料']",,0,2026-06-06 04:00:42.451361+00:00
300998,宁波方正,机械制造,,,137169199,2026-06-06 04:00:42.451361+00:00
300999,金龙鱼,食品饮料,,,5421591250,2026-06-06 04:00:42.451361+00:00
301000,肇民科技,汽车,,,243220605,2026-06-06 04:00:42.451361+00:00
301004,嘉益股份,钢铁,,,145806201,2026-06-06 04:00:42.451361+00:00
301005,超捷股份,汽车,,,187965391,2026-06-06 04:00:42.451361+00:00
301006,迈拓股份,软件服务,,,139280000,2026-06-06 04:00:42.451361+00:00
301007,德迈仕,汽车,"['sw:汽车', 'tdx:汽车', 'dc:汽车行业']",,0,2026-06-06 04:00:42.451361+00:00
301008,宏昌科技,家用电器,,,130963203,2026-06-06 04:00:42.451361+00:00
301009,可靠股份,造纸,,,271860000,2026-06-06 04:00:42.451361+00:00
301010,晶雪节能,有色,,,108000000,2026-06-06 04:00:42.451361+00:00
301011,华立科技,传媒娱乐,,,154352998,2026-06-06 04:00:42.451361+00:00
301012,扬电科技,电力,,,196960195,2026-06-06 04:00:42.451361+00:00
301013,利和兴,机械制造,,,233743008,2026-06-06 04:00:42.451361+00:00
301015,百洋医药,商业连锁,,,525624102,2026-06-06 04:00:42.451361+00:00
301016,雷尔伟,交通运输,,,305760000,2026-06-06 04:00:42.451361+00:00
301017,漱玉平民,商业连锁,,,405607109,2026-06-06 04:00:42.451361+00:00
301018,申菱环境,机械制造,"['sw:机械设备', 'tdx:机械制造', 'dc:专用设备']",,0,2026-06-06 04:00:42.451361+00:00
301019,宁波色母,塑料,,,164963398,2026-06-06 04:00:42.451361+00:00
301020,密封科技,汽车,,,146400000,2026-06-06 04:00:42.451361+00:00
301021,英诺激光,机械制造,,,152869902,2026-06-06 04:00:42.451361+00:00
301024,霍普股份,有色,,,63585000,2026-06-06 04:00:42.451361+00:00
301026,浩通科技,矿物制品,"['sw:有色金属', 'tdx:矿物制品', 'dc:小金属']",,0,2026-06-06 04:00:42.451361+00:00
301027,华蓝集团,有色,,,147000000,2026-06-06 04:00:42.451361+00:00
301028,鼎熔岩,机械制造,,,384049688,2026-06-06 04:00:42.451361+00:00
301029,怡合达,机械制造,,,634202695,2026-06-06 04:00:42.451361+00:00
301030,*ST仕净,环保,,,,2026-06-06 04:00:42.451361+00:00
301031,中熔电气,电力,,,146154404,2026-06-06 04:00:42.451361+00:00
301032,新柴股份,机械制造,,,241133398,2026-06-06 04:00:42.451361+00:00
301036,双乐股份,化工新材料,,,100000000,2026-06-06 04:00:42.451361+00:00
301038,深水规院,有色,,,223080000,2026-06-06 04:00:42.451361+00:00
301039,中集车辆,汽车,,,1874124375,2026-06-06 04:00:42.451361+00:00
301040,中环海陆,机械制造,,,100000996,2026-06-06 04:00:42.451361+00:00
301041,金百泽,元器件,,,106680000,2026-06-06 04:00:42.451361+00:00
301043,绿岛风,机械制造,,,68000000,2026-06-06 04:00:42.451361+00:00
301046,能辉科技,电力,,,168917500,2026-06-06 04:00:42.451361+00:00
301047,义翘神州,医疗保健,,,121636699,2026-06-06 04:00:42.451361+00:00
301048,金鹰重工,交通运输,,,533333398,2026-06-06 04:00:42.451361+00:00
301049,超越科技,环保,,,94253301,2026-06-06 04:00:42.451361+00:00
301050,雷电微力,航空,,,247579199,2026-06-06 04:00:42.451361+00:00
301053,远信工业,机械制造,,,131885303,2026-06-06 04:00:42.451361+00:00
301055,张小泉,建材,,,156000000,2026-06-06 04:00:42.451361+00:00
301056,森赫股份,交通运输,,,266786699,2026-06-06 04:00:42.451361+00:00
301057,汇隆新材,化工新材料,,,116969404,2026-06-06 04:00:42.451361+00:00
301058,中粮科工,有色,,,512274297,2026-06-06 04:00:42.451361+00:00
301059,金三江,化工新材料,,,231154004,2026-06-06 04:00:42.451361+00:00
301060,兰卫医学,医疗保健,,,400516992,2026-06-06 04:00:42.451361+00:00
301061,匠心家居,建材,,,284397598,2026-06-06 04:00:42.451361+00:00
301062,上海艾录,广告包装,,,433292109,2026-06-06 04:00:42.451361+00:00
301063,海锅股份,新能源,,,104360703,2026-06-06 04:00:42.451361+00:00
301066,万事利,纺织服饰,,,234923105,2026-06-06 04:00:42.451361+00:00
301067,显盈科技,元器件,,,97235996,2026-06-06 04:00:42.451361+00:00
301069,凯盛新材,化工新材料,,,453174219,2026-06-06 04:00:42.451361+00:00
301070,开勒股份,机械制造,,,90229805,2026-06-06 04:00:42.451361+00:00
301071,力量钻石,通用机械,"['sw:机械设备', 'tdx:通用机械', 'dc:非金属材料']",,0,2026-06-06 04:00:42.451361+00:00
301075,多瑞医药,医药,,,80000000,2026-06-06 04:00:42.451361+00:00
301076,新瀚新材,化工新材料,,,227345605,2026-06-06 04:00:42.451361+00:00
301077,星华新材,化工新材料,,,170078906,2026-06-06 04:00:42.451361+00:00
301079,邵阳液压,机械制造,,,108932197,2026-06-06 04:00:42.451361+00:00
301080,百普赛斯,医疗保健,,,167177695,2026-06-06 04:00:42.451361+00:00
301081,严牌股份,环保,,,233685801,2026-06-06 04:00:42.451361+00:00
301082,久盛电气,电力,,,294201895,2026-06-06 04:00:42.451361+00:00
301083,百胜智能,机械制造,,,177866699,2026-06-06 04:00:42.451361+00:00
301085,亚康股份,通信设备,,,86775703,2026-06-06 04:00:42.451361+00:00
301086,鸿富瀚,元器件,,,125864199,2026-06-06 04:00:42.451361+00:00
301087,可孚医疗,医疗保健,,,235896992,2026-06-06 04:00:42.451361+00:00
301090,华润材料,化工新材料,,,1472461406,2026-06-06 04:00:42.451361+00:00
301091,深城交,有色,,,527280000,2026-06-06 04:00:42.451361+00:00
301092,争光股份,化工新材料,"['sw:基础化工', 'tdx:化工新材料', 'dc:化工行业']",,0,2026-06-06 04:00:42.451361+00:00
301093,华兰股份,医疗保健,"['sw:医药生物', 'tdx:医疗保健', 'dc:医疗器械']",,0,2026-06-06 04:00:42.451361+00:00
301095,广立微,元器件,,,200281094,2026-06-06 04:00:42.451361+00:00
301096,百诚医药,医疗保健,,,109228301,2026-06-06 04:00:42.451361+00:00
301098,金埔园林,有色,,,200804492,2026-06-06 04:00:42.451361+00:00
301099,雅创电子,元器件,,,146665801,2026-06-06 04:00:42.451361+00:00
301100,风光股份,化工新材料,,,200000000,2026-06-06 04:00:42.451361+00:00
301103,何氏眼科,医疗保健,,,158026504,2026-06-06 04:00:42.451361+00:00
301106,骏成科技,元器件,,,142960801,2026-06-06 04:00:42.451361+00:00
301107,瑜欣电子,机械制造,,,142188799,2026-06-06 04:00:42.451361+00:00
301109,军信股份,环保,"['sw:环保', 'tdx:环保', 'dc:环保行业']",,0,2026-06-06 04:00:42.451361+00:00
301110,青木科技,通信设备,"['sw:通信', 'tdx:通信设备', 'dc:互联网服务']",,0,2026-06-06 04:00:42.451361+00:00
301111,粤万年青,医药,,,160000000,2026-06-06 04:00:42.451361+00:00
301112,信邦智能,机械制造,,,110266602,2026-06-06 04:00:42.451361+00:00
301113,雅艺科技,建材,,,118300000,2026-06-06 04:00:42.451361+00:00
301115,联检科技,有色,"['sw:有色金属', 'tdx:有色', 'dc:专业服务']",,0,2026-06-06 04:00:42.451361+00:00
301117,佳缘科技,通信设备,,,180836094,2026-06-06 04:00:42.451361+00:00
301118,恒光股份,化工新材料,,,110196396,2026-06-06 04:00:42.451361+00:00
301119,正强股份,汽车,"['sw:汽车', 'tdx:汽车', 'dc:汽车行业']",,0,2026-06-06 04:00:42.451361+00:00
301120,新特电气,电力,"['sw:公用事业', 'tdx:电力', 'dc:电网设备']",,0,2026-06-06 04:00:42.451361+00:00
301121,紫建电子,电力,,,98826104,2026-06-06 04:00:42.451361+00:00
301123,奕东电子,元器件,,,234640000,2026-06-06 04:00:42.451361+00:00
301126,达嘉维康,商业连锁,,,205403203,2026-06-06 04:00:42.451361+00:00
301127,武汉天源,环保,,,674074688,2026-06-06 04:00:42.451361+00:00
301128,强瑞技术,机械制造,"['sw:机械设备', 'tdx:机械制造', 'dc:专用设备']",,0,2026-06-06 04:00:42.451361+00:00
301130,西点药业,医药,,,76494702,2026-06-06 04:00:42.451361+00:00
301131,聚赛龙,塑料,,,54662402,2026-06-06 04:00:42.451361+00:00
301132,满坤科技,元器件,,,148086299,2026-06-06 04:00:42.451361+00:00
301135,瑞德智能,元器件,,,129788896,2026-06-06 04:00:42.451361+00:00
301136,招标股份,有色,,,275204805,2026-06-06 04:00:42.451361+00:00
301137,哈焊华通,机械制造,,,181813398,2026-06-06 04:00:42.451361+00:00
301139,*ST元道,通信设备,"['sw:通信', 'tdx:通信设备', 'dc:通信服务']",,0,2026-06-06 04:00:42.451361+00:00
301141,中科磁业,元器件,,,124032598,2026-06-06 04:00:42.451361+00:00
301148,嘉戎技术,环保,"['sw:环保', 'tdx:环保', 'dc:环保行业']",,0,2026-06-06 04:00:42.451361+00:00
301149,隆华新材,化工新材料,,,430000000,2026-06-06 04:00:42.451361+00:00
301150,中一科技,元器件,"['sw:电子', 'tdx:元器件', 'dc:电池']",,0,2026-06-06 04:00:42.451361+00:00
301151,冠龙节能,机械制造,,,169004102,2026-06-06 04:00:42.451361+00:00
301152,天力锂能,矿物制品,,,118740000,2026-06-06 04:00:42.451361+00:00
301155,海力风电,新能源,,,217391504,2026-06-06 04:00:42.451361+00:00
301156,美农生物,农林牧渔,,,183020098,2026-06-06 04:00:42.451361+00:00
301157,华塑科技,元器件,,,60000000,2026-06-06 04:00:42.451361+00:00
301158,德石股份,机械制造,,,195015195,2026-06-06 04:00:42.451361+00:00
301159,三维天地,通信设备,,,77350000,2026-06-06 04:00:42.451361+00:00
