code,price,open,high,low,volume,amount,bid_vol,ask_vol,turnover,updated_at
600415,11.8100,11.9900,12.1700,11.7000,744942,886051392.00,390163,354779,1.3585,2026-06-06 12:02:19.577001+00:00
600416,10.7100,10.6200,10.9900,10.2600,287480,305387552.00,155112,132369,1.9480,2026-06-06 12:02:19.577001+00:00
600418,33.1000,34.0100,34.1200,32.8000,648646,2159729408.00,335281,313365,2.8775,2026-06-06 12:02:19.577001+00:00
600419,8.3000,8.3300,8.4900,8.1800,67548,56233244.00,34357,33192,2.1409,2026-06-06 12:02:19.577001+00:00
600420,8.9600,8.9000,9.0100,8.8800,34755,31149090.00,17235,17520,0.2591,2026-06-06 12:02:19.577001+00:00
600421,0.3600,0.3300,0.3600,0.3200,195542,6786388.00,100777,94766,9.9970,2026-06-06 12:02:19.577001+00:00
600422,8.6800,8.6900,8.8500,8.6400,63423,55365980.00,27711,35712,0.8378,2026-06-06 12:02:19.577001+00:00
600423,2.6600,2.6500,2.6900,2.5900,74518,19673160.00,29885,44633,0.9330,2026-06-06 12:02:19.577001+00:00
600425,3.6500,3.6200,3.7000,3.6200,153039,56058612.00,82643,70397,0.9537,2026-06-06 12:02:19.577001+00:00
600426,27.5500,28.4000,28.8000,27.2800,544889,1520277504.00,308537,236353,2.5759,2026-06-06 12:02:19.577001+00:00
600428,7.9200,7.6200,8.1200,7.5700,522164,411383072.00,312373,209792,1.9030,2026-06-06 12:02:19.577001+00:00
600429,4.5600,4.5700,4.6500,4.5500,112469,51648000.00,55321,57148,0.7488,2026-06-06 12:02:19.577001+00:00
600433,3.7400,3.7300,3.7600,3.6100,490034,181207920.00,245161,244873,2.7997,2026-06-06 12:02:19.577001+00:00
600435,11.8500,11.7300,11.9700,11.6000,193929,229419248.00,97538,96392,1.2823,2026-06-06 12:02:19.577001+00:00
600436,121.4900,121.5500,124.8000,121.2300,30729,376862752.00,14954,15775,0.5093,2026-06-06 12:02:19.577001+00:00
600438,13.6000,13.8200,13.9200,13.5000,459166,629211776.00,223587,235580,1.0199,2026-06-06 12:02:19.577001+00:00
600439,2.6400,2.8300,2.8400,2.6300,1345790,367239456.00,608059,737732,11.8888,2026-06-06 12:02:19.577001+00:00
600444,14.7600,14.5800,14.9600,14.3900,27087,39926212.00,15352,11735,1.8499,2026-06-06 12:02:19.577001+00:00
600446,12.4700,12.5200,12.8000,12.2000,206882,258894656.00,96292,110591,2.1979,2026-06-06 12:02:19.577001+00:00
600448,3.0700,2.9500,3.1400,2.8800,322924,97501552.00,164974,157950,5.1272,2026-06-06 12:02:19.577001+00:00
600449,12.8600,13.1200,13.2600,12.7200,72225,93514376.00,33711,38514,1.5104,2026-06-06 12:02:19.577001+00:00
600452,11.6400,11.3600,11.8400,11.1500,563571,647755456.00,275628,287944,3.6678,2026-06-06 12:02:19.577001+00:00
600455,25.3000,24.9900,25.6500,24.1200,23222,57842760.00,11948,11274,3.7180,2026-06-06 12:02:19.577001+00:00
600456,31.1900,31.0700,31.5500,30.3200,67119,208124368.00,37280,29839,1.4048,2026-06-06 12:02:19.577001+00:00
600458,14.1400,14.4000,14.6900,13.5200,777061,1105952000.00,385588,391474,8.3487,2026-06-06 12:02:19.577001+00:00
600459,24.7500,24.0000,26.0000,24.0000,763767,1911531392.00,424297,339471,9.2771,2026-06-06 12:02:19.577001+00:00
600460,33.9500,34.7000,35.4400,33.6800,939262,3240596736.00,448593,490670,5.6444,2026-06-06 12:02:19.577001+00:00
600461,9.6400,9.6500,9.7500,9.6300,69213,66942864.00,33885,35328,0.5390,2026-06-06 12:02:19.577001+00:00
600463,9.3400,9.2300,9.5000,9.0700,58498,54473528.00,32317,26181,1.9499,2026-06-06 12:02:19.577001+00:00
600467,2.2800,2.2800,2.3200,2.2600,296995,67994120.00,135612,161383,2.0328,2026-06-06 12:02:19.577001+00:00
600468,6.2700,6.2900,6.4000,6.1600,194514,122190496.00,100731,93783,1.7882,2026-06-06 12:02:19.577001+00:00
600469,5.8800,5.8300,5.9700,5.8100,50987,30032844.00,27893,23094,0.5729,2026-06-06 12:02:19.577001+00:00
600470,5.4900,5.4600,5.5300,5.2500,208128,113077616.00,105231,102897,3.9902,2026-06-06 12:02:19.577001+00:00
600475,15.1800,15.7000,15.8000,15.1300,114870,176674624.00,49634,65236,1.2016,2026-06-06 12:02:19.577001+00:00
600476,11.0800,11.0100,11.2900,10.9100,22339,24745484.00,8103,14236,1.3869,2026-06-06 12:02:19.577001+00:00
600477,2.6800,2.6700,2.7300,2.6700,327655,88423160.00,170639,157017,1.3890,2026-06-06 12:02:19.577001+00:00
600478,5.6800,5.6500,5.7900,5.5300,332914,188615744.00,175007,157907,1.9988,2026-06-06 12:02:19.577001+00:00
600479,10.0700,10.0500,10.1100,10.0400,28485,28694406.00,14850,13635,0.5787,2026-06-06 12:02:19.577001+00:00
600480,10.5100,10.4800,10.8400,10.1000,301157,313154816.00,153994,147164,2.4640,2026-06-06 12:02:19.577001+00:00
600481,4.9900,4.9300,5.0500,4.7100,1186403,580080640.00,580677,605727,5.7476,2026-06-06 12:02:19.577001+00:00
600482,37.5900,40.3000,41.0400,37.4600,671603,2621474560.00,344944,326659,2.9609,2026-06-06 12:02:19.577001+00:00
600483,11.5800,11.8500,12.0700,11.4600,526194,613411328.00,243329,282865,1.8927,2026-06-06 12:02:19.577001+00:00
600486,58.9200,58.7400,60.6600,58.2200,73218,434246304.00,28718,44500,1.8118,2026-06-06 12:02:19.577001+00:00
600487,96.1200,96.0000,102.9600,95.0000,2509906,24741726208.00,1259479,1250427,10.1764,2026-06-06 12:02:19.577001+00:00
600488,5.1700,5.6700,5.8100,5.1500,1114981,601818240.00,459137,655844,10.2115,2026-06-06 12:02:19.577001+00:00
600489,22.2000,22.3600,22.8400,22.0900,517596,1160393088.00,274302,243295,1.0678,2026-06-06 12:02:19.577001+00:00
600490,7.0500,7.2000,7.2300,7.0100,351357,250042400.00,181684,169673,1.5878,2026-06-06 12:02:19.577001+00:00
600491,1.3900,1.4200,1.4300,1.3700,611218,84930464.00,219782,391436,3.9955,2026-06-06 12:02:19.577001+00:00
600493,6.3200,6.3600,6.3900,6.0800,64580,40380252.00,28438,36142,2.3743,2026-06-06 12:02:19.577001+00:00
600495,3.9700,3.9400,4.0100,3.9200,84729,33620424.00,38022,46707,0.7013,2026-06-06 12:02:19.577001+00:00
600496,4.1400,4.1500,4.1900,4.1000,280516,116153824.00,123606,156910,1.4095,2026-06-06 12:02:19.577001+00:00
600497,8.9400,9.2800,9.3700,8.9000,1799222,1638693120.00,878099,921124,3.5696,2026-06-06 12:02:19.577001+00:00
600498,56.4800,52.0000,58.0300,52.0000,2074326,11832816640.00,990782,1083544,15.2730,2026-06-06 12:02:19.577001+00:00
600499,15.1600,15.3600,15.5800,15.0400,228295,348712064.00,118560,109735,1.1904,2026-06-06 12:02:19.577001+00:00
600500,5.7000,5.7000,5.9800,5.5100,1035944,596254016.00,547647,488298,2.8870,2026-06-06 12:02:19.577001+00:00
600501,18.3000,18.0700,18.5800,17.8900,64981,118940048.00,36588,28393,1.5189,2026-06-06 12:02:19.577001+00:00
600502,4.9800,5.0500,5.1700,4.9600,291082,146636640.00,127131,163952,1.6958,2026-06-06 12:02:19.577001+00:00
600503,2.7700,2.8100,2.9900,2.7300,932967,262962880.00,455576,477391,5.8227,2026-06-06 12:02:19.577001+00:00
600505,13.5600,14.2600,14.6600,13.5300,340506,474936608.00,155107,185399,9.3400,2026-06-06 12:02:19.577001+00:00
600506,17.1800,17.3500,17.5200,16.9600,57647,98904424.00,28120,29527,2.3093,2026-06-06 12:02:19.577001+00:00
600507,4.5400,4.4900,4.6400,4.4900,180656,82497600.00,100258,80399,0.7810,2026-06-06 12:02:19.577001+00:00
600508,14.1000,14.4800,14.6200,14.0700,149046,212548048.00,65934,83112,2.0623,2026-06-06 12:02:19.577001+00:00
600509,8.6700,9.0900,9.2100,8.6200,742800,652830656.00,333541,409259,5.4046,2026-06-06 12:02:19.577001+00:00
600510,8.0900,8.1800,8.3500,7.9400,114768,93034016.00,55180,59588,1.1121,2026-06-06 12:02:19.577001+00:00
600511,26.6800,26.7600,27.0700,26.6500,33629,90398992.00,14458,19171,0.4457,2026-06-06 12:02:19.577001+00:00
600512,2.1700,2.1500,2.1900,2.1400,221926,48059324.00,100938,120988,1.3924,2026-06-06 12:02:19.577001+00:00
600513,16.6800,17.2500,17.2800,16.5500,95810,160702992.00,42972,52838,3.3564,2026-06-06 12:02:19.577001+00:00
600515,3.0800,3.0600,3.1200,3.0600,953034,294677024.00,502581,450454,0.8341,2026-06-06 12:02:19.577001+00:00
600516,5.8300,5.4400,5.8300,5.4300,1299309,751947904.00,532345,766964,3.2273,2026-06-06 12:02:19.577001+00:00
600517,5.0800,5.1600,5.1800,5.0600,252716,129288624.00,118720,133996,0.4419,2026-06-06 12:02:19.577001+00:00
600518,1.5100,1.5000,1.5400,1.5000,1198024,182198224.00,657742,540282,0.8663,2026-06-06 12:02:19.577001+00:00
600519,1272.8600,1278.0000,1283.0000,1267.7400,31303,3984001792.00,13904,17400,0.2504,2026-06-06 12:02:19.577001+00:00
600520,29.6800,28.5800,30.9100,27.6200,160078,468464032.00,88727,71351,10.1040,2026-06-06 12:02:19.577001+00:00
600521,15.0000,15.1700,15.2200,14.9100,119883,180306224.00,52559,67325,0.8007,2026-06-06 12:02:19.577001+00:00
600522,46.0700,45.0800,49.3700,44.9500,4065648,19200931840.00,2120197,1945451,11.9124,2026-06-06 12:02:19.577001+00:00
600523,11.6500,11.5500,11.8000,11.4500,35152,40944124.00,18392,16760,0.8694,2026-06-06 12:02:19.577001+00:00
600525,5.0200,5.1700,5.2100,5.0000,145286,73764928.00,84986,60301,1.1017,2026-06-06 12:02:19.577001+00:00
600526,4.6300,4.6500,4.6900,4.6000,75290,34980408.00,35387,39903,0.8472,2026-06-06 12:02:19.577001+00:00
600527,2.4100,2.4000,2.4600,2.3400,724974,174520784.00,394198,330777,4.1863,2026-06-06 12:02:19.577001+00:00
600528,7.2500,7.2200,7.3400,7.2000,98029,71315288.00,55084,42945,0.4413,2026-06-06 12:02:19.577001+00:00
600529,19.7000,19.3100,20.3000,19.0400,258535,509695296.00,150297,108239,3.8959,2026-06-06 12:02:19.577001+00:00
600530,6.4500,6.5600,6.7200,6.3500,168733,109205120.00,72216,96517,2.1774,2026-06-06 12:02:19.577001+00:00
600531,12.5000,12.7700,12.8200,12.4300,369230,466034112.00,187745,181485,3.0533,2026-06-06 12:02:19.577001+00:00
600533,2.2500,2.2000,2.2800,2.1900,227220,50813320.00,118580,108640,2.1640,2026-06-06 12:02:19.577001+00:00
600535,14.1900,14.2000,14.2700,14.0700,68188,96638600.00,37109,31079,0.4564,2026-06-06 12:02:19.577001+00:00
600536,36.5000,36.3600,36.9800,36.2000,95745,350476512.00,48358,47387,1.0253,2026-06-06 12:02:19.577001+00:00
600537,2.6800,2.6300,2.7700,2.6000,500146,133219232.00,240907,259239,0.0000,2026-06-06 12:02:19.577001+00:00
600538,6.2100,6.1200,6.4400,6.1000,185744,116799616.00,99812,85932,3.5434,2026-06-06 12:02:19.577001+00:00
600539,14.0000,14.5000,14.9000,13.9200,124054,176209936.00,58629,65425,5.3937,2026-06-06 12:02:19.577001+00:00
600540,4.6900,4.8500,4.9200,4.6300,302361,143151296.00,139427,162934,5.2008,2026-06-06 12:02:19.577001+00:00
600543,4.4800,4.4300,4.5200,4.3900,21330,9494699.00,11824,9506,0.6642,2026-06-06 12:02:19.577001+00:00
600545,6.8300,7.0800,7.3600,6.7600,1570899,1097622656.00,754286,816613,8.7862,2026-06-06 12:02:19.577001+00:00
600546,14.1100,14.3400,14.5500,13.9900,484715,686092480.00,224015,260701,2.4450,2026-06-06 12:02:19.577001+00:00
600547,28.0500,28.6400,28.8200,27.9500,410620,1164041472.00,203351,207270,0.8907,2026-06-06 12:02:19.577001+00:00
600548,8.7700,8.7100,8.8700,8.7100,21496,18895612.00,13551,7945,0.0847,2026-06-06 12:02:19.577001+00:00
600549,61.7300,63.0000,65.9000,61.5200,1167967,7452071424.00,562754,605213,7.3569,2026-06-06 12:02:19.577001+00:00
600550,12.8300,13.2300,13.2500,12.8200,357516,463452960.00,151630,205887,1.9414,2026-06-06 12:02:19.577001+00:00
600551,7.2700,7.2300,7.4400,7.1900,27089,19727340.00,13966,13123,0.3995,2026-06-06 12:02:19.577001+00:00
600552,21.7100,19.9400,21.7100,19.7000,1407315,2979782656.00,608867,798449,14.8984,2026-06-06 12:02:19.577001+00:00
600556,5.0800,5.0200,5.1500,4.9500,516719,262344000.00,285003,231717,2.8584,2026-06-06 12:02:19.577001+00:00
600557,12.3200,12.3000,12.4500,12.2500,28093,34740736.00,13636,14458,0.4962,2026-06-06 12:02:19.577001+00:00
600558,5.6400,5.6000,5.7400,5.5800,199658,113020016.00,101239,98420,2.2243,2026-06-06 12:02:19.577001+00:00
600559,12.2400,12.3300,12.5500,12.2100,105532,130131432.00,43978,61555,1.1537,2026-06-06 12:02:19.577001+00:00
600560,12.8100,12.4000,13.0900,12.1300,39993,50581324.00,21771,18222,1.7882,2026-06-06 12:02:19.577001+00:00
600562,22.1500,22.0100,22.4000,21.6800,75116,166163104.00,41713,33404,0.6049,2026-06-06 12:02:19.577001+00:00
600563,169.3600,168.8800,174.6800,162.2200,144055,2443099648.00,73476,70580,6.4024,2026-06-06 12:02:19.577001+00:00
600566,27.9900,27.7000,28.1500,27.2000,39544,109472040.00,19393,20152,0.4291,2026-06-06 12:02:19.577001+00:00
600567,1.3500,1.3300,1.3500,1.3300,406354,54467092.00,143164,263191,0.6442,2026-06-06 12:02:19.577001+00:00
600568,2.7400,2.6800,2.7700,2.6700,125333,34097640.00,62150,63184,0.6289,2026-06-06 12:02:19.577001+00:00
600569,1.9000,1.8800,1.9300,1.8700,161298,30690984.00,100659,60640,0.5615,2026-06-06 12:02:19.577001+00:00
600570,23.1500,23.6000,23.7400,23.1500,247055,579385600.00,114390,132666,1.3047,2026-06-06 12:02:19.577001+00:00
600571,11.2700,11.1900,11.4300,11.1200,78964,89300832.00,46425,32539,1.6933,2026-06-06 12:02:19.577001+00:00
600572,4.1600,4.1600,4.2000,4.1500,260990,108778432.00,121100,139890,1.0288,2026-06-06 12:02:19.577001+00:00
600573,12.5900,12.5500,13.3000,12.2600,256186,325707648.00,128938,127249,10.2474,2026-06-06 12:02:19.577001+00:00
600575,4.0800,4.1300,4.2200,4.0200,1120649,459604992.00,481454,639195,1.5637,2026-06-06 12:02:19.577001+00:00
600576,5.7800,5.8300,5.9500,5.7700,107740,62820484.00,50384,57356,1.0217,2026-06-06 12:02:19.577001+00:00
600577,12.1200,11.5800,12.5000,11.3100,1090332,1296499584.00,546721,543612,5.0687,2026-06-06 12:02:19.577001+00:00
600578,8.4600,9.5300,9.8500,8.4600,3307407,2998977792.00,1514899,1792509,4.9404,2026-06-06 12:02:19.577001+00:00
600579,6.6100,6.4400,6.6900,6.3700,51402,33699544.00,28120,23282,1.0414,2026-06-06 12:02:19.577001+00:00
600580,40.0000,38.8200,40.9800,37.2000,871277,3402376448.00,445807,425471,5.5775,2026-06-06 12:02:19.577001+00:00
600581,2.5900,2.5500,2.6300,2.5500,84687,22005356.00,40414,44273,0.0000,2026-06-06 12:02:19.577001+00:00
600582,5.4500,5.4200,5.4700,5.4100,154454,84010528.00,84514,69941,0.3732,2026-06-06 12:02:19.577001+00:00
600583,5.6900,5.7000,5.8500,5.6600,409381,235307376.00,185008,224373,0.9259,2026-06-06 12:02:19.577001+00:00
600584,75.6500,79.6600,80.4200,75.0800,2053711,15961191424.00,941742,1111970,11.4770,2026-06-06 12:02:19.577001+00:00
600585,19.3500,19.3500,19.7500,19.3000,229951,448601248.00,109242,120709,0.4339,2026-06-06 12:02:19.577001+00:00
600586,5.2400,4.7500,5.2400,4.6500,817847,414330240.00,398670,419177,5.7703,2026-06-06 12:02:19.577001+00:00
600587,12.9700,12.8000,13.1300,12.7300,44904,58112192.00,24399,20505,0.7402,2026-06-06 12:02:19.577001+00:00
600588,10.7100,10.6500,11.2200,10.5500,647364,702760768.00,340154,307210,1.8945,2026-06-06 12:02:19.577001+00:00
600589,10.5700,10.6100,11.0500,10.1200,1314273,1396621056.00,618524,695750,8.8523,2026-06-06 12:02:19.577001+00:00
600590,13.1900,13.4500,13.8500,13.0500,408696,552118464.00,191557,217140,4.7920,2026-06-06 12:02:19.577001+00:00
600592,20.7100,20.4900,20.8800,19.7000,164448,334560224.00,83648,80801,4.1158,2026-06-06 12:02:19.577001+00:00
600593,37.1000,38.4700,39.8800,36.8800,67913,257240496.00,27022,40891,5.2063,2026-06-06 12:02:19.577001+00:00
600594,3.4500,3.4300,3.5100,3.4000,156147,54007236.00,70122,86026,1.9717,2026-06-06 12:02:19.577001+00:00
600595,6.9500,7.0900,7.2400,6.9000,741615,522395520.00,369444,372172,1.8504,2026-06-06 12:02:19.577001+00:00
600596,14.4100,14.3200,15.1100,14.2700,920401,1348647808.00,419864,500538,6.8198,2026-06-06 12:02:19.577001+00:00
600597,6.8800,6.8500,6.9400,6.8300,47307,32580082.00,22432,24875,0.3432,2026-06-06 12:02:19.577001+00:00
600598,14.3300,14.2600,14.4700,14.2400,160882,231159600.00,77844,83038,0.9050,2026-06-06 12:02:19.577001+00:00
600600,59.7000,59.9000,59.9900,59.5000,46160,275573696.00,21949,24212,0.3384,2026-06-06 12:02:19.577001+00:00
600601,12.4200,12.5000,12.9200,12.2000,2097238,2631007744.00,1139342,957896,4.9073,2026-06-06 12:02:19.577001+00:00
600602,17.9700,18.3500,18.5000,17.8100,259800,470295136.00,130937,128864,1.8996,2026-06-06 12:02:19.577001+00:00
600603,4.9500,4.7800,5.1700,4.7700,324489,162023712.00,181574,142915,2.7594,2026-06-06 12:02:19.577001+00:00
600604,4.2400,4.2300,4.2800,4.1800,107210,45451672.00,54429,52781,0.5723,2026-06-06 12:02:19.577001+00:00
600605,29.9200,28.7900,30.2800,27.8100,52315,153801232.00,27113,25203,2.5361,2026-06-06 12:02:19.577001+00:00
600606,1.4100,1.3900,1.4500,1.3900,1580239,224719184.00,691796,888444,1.1244,2026-06-06 12:02:19.577001+00:00
600608,2.0700,0.0000,0.0000,0.0000,0,0.00,0,0,0.0000,2026-06-06 12:02:19.577001+00:00
600609,3.5700,3.5000,3.6600,3.5000,257262,92350264.00,147526,109736,1.9720,2026-06-06 12:02:19.577001+00:00
600610,7.5100,7.3700,7.6200,7.2700,157646,117703608.00,86520,71126,1.4716,2026-06-06 12:02:19.577001+00:00
600611,4.2900,4.3500,4.4000,4.2100,591708,254486432.00,292176,299532,2.5029,2026-06-06 12:02:19.577001+00:00
600612,35.6600,35.4400,36.3600,35.3100,12034,43246716.00,6025,6010,0.2300,2026-06-06 12:02:19.577001+00:00
600613,5.0400,4.9700,5.0900,4.9700,58294,29330964.00,28704,29590,1.0915,2026-06-06 12:02:19.577001+00:00
600615,10.0000,9.8700,10.1200,9.6500,27093,26893684.00,14784,12310,1.2008,2026-06-06 12:02:19.577001+00:00
600616,4.4100,4.3600,4.4400,4.3400,66350,29155184.00,32315,34036,0.9918,2026-06-06 12:02:19.577001+00:00
600617,3.4800,3.5300,3.6000,3.3800,462529,159661184.00,232910,229620,2.3975,2026-06-06 12:02:19.577001+00:00
600618,10.2700,10.2600,10.4300,10.1100,81660,83927984.00,43952,37708,0.7062,2026-06-06 12:02:19.577001+00:00
600619,14.9600,14.9300,15.1900,14.5100,185478,275472064.00,91739,93740,1.7280,2026-06-06 12:02:19.577001+00:00
600620,4.7100,4.6400,4.7900,4.6100,71645,33694780.00,36742,34903,1.0434,2026-06-06 12:02:19.577001+00:00
600621,12.4800,12.7900,12.8000,12.4500,99413,125591976.00,47659,51755,0.9371,2026-06-06 12:02:19.577001+00:00
600622,2.5100,2.4600,2.6100,2.4600,446527,112902032.00,197036,249492,2.9775,2026-06-06 12:02:19.577001+00:00
600623,8.4500,8.5400,8.6600,8.3100,233812,199306192.00,120716,113096,1.1014,2026-06-06 12:02:19.577001+00:00
600624,4.0200,4.0000,4.1500,4.0000,39196,15879362.00,17246,21951,0.5770,2026-06-06 12:02:19.577001+00:00
600626,3.5400,3.5200,3.6000,3.4800,127113,45067104.00,69588,57526,0.9624,2026-06-06 12:02:19.577001+00:00
600628,6.2600,6.1700,6.3300,6.1700,66609,41800552.00,38000,28609,1.0297,2026-06-06 12:02:19.577001+00:00
600629,16.0600,15.9900,16.5300,15.7700,185300,298842336.00,92667,92634,1.9339,2026-06-06 12:02:19.577001+00:00
600630,8.4000,8.2400,8.5000,8.2400,138632,115967872.00,64877,73755,3.2630,2026-06-06 12:02:19.577001+00:00
600633,11.7600,11.7100,11.8700,11.6600,147159,173045952.00,69504,77656,1.1605,2026-06-06 12:02:19.577001+00:00
600635,5.0100,5.0200,5.0900,4.9100,414203,206763920.00,200150,214053,1.4029,2026-06-06 12:02:19.577001+00:00
600636,1.9100,1.9400,1.9500,1.8700,189347,36108320.00,87154,102194,4.3167,2026-06-06 12:02:19.577001+00:00
600637,9.1500,9.2000,9.3800,9.1200,463767,428203264.00,227097,236671,1.3795,2026-06-06 12:02:19.577001+00:00
600638,5.3600,5.3800,5.4900,5.3500,72646,39310824.00,31731,40915,1.0788,2026-06-06 12:02:19.577001+00:00
600639,9.6700,9.7300,9.8100,9.6500,27933,27135584.00,12733,15201,0.2489,2026-06-06 12:02:19.577001+00:00
600640,11.1300,11.1300,11.3400,10.8800,77326,86401760.00,37905,39422,0.9718,2026-06-06 12:02:19.577001+00:00
600641,25.7000,26.4600,26.6100,25.5700,413808,1077003648.00,186306,227503,4.3703,2026-06-06 12:02:19.577001+00:00
600642,9.7000,10.1000,10.2400,9.6600,468976,462901600.00,219652,249324,0.9583,2026-06-06 12:02:19.577001+00:00
600643,4.1600,4.1600,4.2200,4.1400,100628,42107368.00,42411,58218,0.6316,2026-06-06 12:02:19.577001+00:00
600644,11.2300,11.5300,11.9000,11.2200,276596,314507168.00,114884,161712,4.7827,2026-06-06 12:02:19.577001+00:00
600645,19.8300,19.8800,20.7200,19.7200,168558,339549056.00,74280,94279,3.6021,2026-06-06 12:02:19.577001+00:00
600648,9.1500,9.2300,9.3100,9.0500,23067,21130968.00,12435,10633,0.1696,2026-06-06 12:02:19.577001+00:00
600649,3.7500,3.7400,3.8300,3.7400,172718,65292840.00,75002,97716,0.6896,2026-06-06 12:02:19.577001+00:00
600650,10.7500,10.6900,10.8400,10.5600,32716,35038836.00,17184,15532,0.5931,2026-06-06 12:02:19.577001+00:00
600651,6.2900,6.3800,6.4200,6.2300,182985,115764576.00,89417,93568,0.7299,2026-06-06 12:02:19.577001+00:00
600653,1.7100,1.6900,1.7200,1.6900,212479,36277640.00,142855,69624,1.0917,2026-06-06 12:02:19.577001+00:00
600654,3.1800,3.1800,3.2300,3.1100,639901,203091264.00,270847,369055,2.2237,2026-06-06 12:02:19.577001+00:00
600655,4.5700,4.5500,4.6400,4.5400,110443,50712624.00,62216,48227,0.2838,2026-06-06 12:02:19.577001+00:00
600657,2.7600,2.7600,2.8600,2.7400,247637,69173008.00,108932,138706,0.8683,2026-06-06 12:02:19.577001+00:00
600658,4.5200,4.4700,4.6000,4.4200,124175,56131532.00,59175,65001,1.1101,2026-06-06 12:02:19.577001+00:00
600660,53.6000,53.4200,53.9700,53.2000,83960,449442976.00,41305,42655,0.3217,2026-06-06 12:02:19.577001+00:00
600661,8.2000,8.0100,8.2700,7.9700,46359,37708544.00,25135,21224,1.6178,2026-06-06 12:02:19.577001+00:00
600662,4.3800,4.3600,4.4200,4.3500,107545,47110908.00,59473,48072,0.4710,2026-06-06 12:02:19.577001+00:00
600663,7.0200,7.0500,7.1800,7.0000,86150,60805036.00,39077,47073,0.1711,2026-06-06 12:02:19.577001+00:00
600664,3.1800,3.2000,3.2700,3.1700,424455,136227536.00,176322,248134,1.6853,2026-06-06 12:02:19.577001+00:00
600665,3.5100,3.4500,3.6300,3.4500,229936,81479792.00,125839,104097,2.6609,2026-06-06 12:02:19.577001+00:00
600666,4.6300,4.5900,4.6900,4.5200,1432384,661282944.00,760340,672044,5.2059,2026-06-06 12:02:19.577001+00:00
600667,16.1500,16.3000,17.1800,15.9700,4285251,7110380544.00,2013351,2271901,20.4885,2026-06-06 12:02:19.577001+00:00
600668,7.7400,7.6600,7.8600,7.6300,51215,39639324.00,30473,20742,1.2404,2026-06-06 12:02:19.577001+00:00
600671,16.9400,16.6500,17.2000,16.6500,17523,29685698.00,9838,7685,1.4389,2026-06-06 12:02:19.577001+00:00
600673,33.1700,33.1200,34.6800,31.5900,764741,2531679744.00,404241,360500,2.5410,2026-06-06 12:02:19.577001+00:00
600674,15.1500,15.5100,15.7100,15.0600,436515,669439168.00,184674,251841,0.8955,2026-06-06 12:02:19.577001+00:00
600675,2.4000,2.4000,2.4600,2.3900,262721,63535700.00,101138,161584,0.4345,2026-06-06 12:02:19.577001+00:00
600676,6.3400,6.3700,6.4100,6.2800,83098,52678692.00,41783,41315,0.8080,2026-06-06 12:02:19.577001+00:00
600678,6.4000,6.3900,6.6300,6.2600,218405,140510768.00,97369,121036,6.2582,2026-06-06 12:02:19.577001+00:00
600679,10.5700,10.7300,11.1000,10.4200,105922,112876192.00,54500,51423,2.0556,2026-06-06 12:02:19.577001+00:00
600681,3.6700,3.7200,3.7500,3.6600,167424,61589580.00,66583,100841,1.2486,2026-06-06 12:02:19.577001+00:00
600682,5.8600,5.9000,6.0800,5.8000,187116,110590624.00,97962,89155,1.3911,2026-06-06 12:02:19.577001+00:00
600683,15.4800,15.2300,15.8400,14.6800,350270,537485568.00,177020,173250,100.8805,2026-06-06 12:02:19.577001+00:00
600684,3.5600,3.5000,3.6000,3.4800,201070,71411264.00,92470,108600,1.8179,2026-06-06 12:02:19.577001+00:00
600685,27.1500,27.5600,27.7500,26.9900,112358,307887552.00,49488,62870,0.7949,2026-06-06 12:02:19.577001+00:00
600686,12.6500,12.6500,12.8300,12.4000,218319,276275904.00,119933,98386,3.0447,2026-06-06 12:02:19.577001+00:00
600688,3.4900,3.6800,3.7200,3.4100,7379587,2681665792.00,3227345,4152242,6.9998,2026-06-06 12:02:19.577001+00:00
600689,11.3000,11.2000,11.4100,11.0000,31663,35622604.00,16011,15652,1.5753,2026-06-06 12:02:19.577001+00:00
600690,20.3100,20.3600,20.6900,20.2900,339540,692757120.00,170626,168915,0.3621,2026-06-06 12:02:19.577001+00:00
600691,2.6600,2.6400,2.7100,2.6400,298513,79938608.00,148252,150262,1.2564,2026-06-06 12:02:19.577001+00:00
600692,6.6200,6.5000,6.6600,6.4400,48014,31570388.00,24462,23552,1.3649,2026-06-06 12:02:19.577001+00:00
600693,10.3500,9.8400,10.8100,9.8000,1172835,1237272960.00,536361,636474,13.4832,2026-06-06 12:02:19.577001+00:00
600694,14.6400,14.4000,14.8300,14.4000,45313,66496120.00,23540,21773,1.1962,2026-06-06 12:02:19.577001+00:00
600696,0.6800,0.7200,0.7600,0.6800,52696,3853443.00,20397,32300,1.5755,2026-06-06 12:02:19.577001+00:00
600697,11.3100,10.9800,11.4500,10.9400,50985,57212144.00,31450,19535,3.2048,2026-06-06 12:02:19.577001+00:00
600698,6.3600,6.3300,6.4400,6.2700,82372,52369432.00,46704,35669,0.7708,2026-06-06 12:02:19.577001+00:00
600699,26.4000,26.5000,27.2400,25.1600,565593,1472205952.00,289016,276577,3.6472,2026-06-06 12:02:19.577001+00:00
600702,40.8300,40.6000,42.8600,40.6000,84418,350531392.00,43096,41323,2.5369,2026-06-06 12:02:19.577001+00:00
600703,16.9100,17.0600,17.6000,16.6800,4611965,7893417472.00,2324009,2287957,9.2442,2026-06-06 12:02:19.577001+00:00
