id,code,title,summary,source,news_type,url,publish_date,created_at
1,000001,分红季丨每10股派发现金股利人民币3.60元！红利低波（H30269.CSI）成分股平安银行，发布2025年年度权益分派实施公告,数据显示，平安银行（000001.SZ）是红利低波（H30269.CSI）指数的成分股，红利低波（H30269.CSI）指数选取50只流动性好、连续分红、红利支付率适中、每股股息正增长以及股息率高且波动率低的证券作为指数样本。,eastmoney,news,http://stock.eastmoney.com/a/202606053761865833.html,2026-06-05,2026-06-05 20:17:21.431343+00:00
2,000001,富时中国A50及富时中国50指数成分股调整：兆易创新等获纳入，中国建筑等被剔除,，新纳入兆易创新（603986.SH）、澜起科技（688008.SH）、东山精密（002384.SZ）、胜宏科技（300476.SZ）、潍柴动力（000338.SZ），同时将中国建筑（601668.SH）、海天味业（603288.SH）、海尔智家（600690.SH）、平安银行（000001,eastmoney,news,http://finance.eastmoney.com/a/202606033759239085.html,2026-06-03,2026-06-05 20:17:21.431343+00:00
3,000001,平安银行(000001.SZ)：2026年一季报净利润为145.23亿元,2026年4月25日，平安银行(000001.SZ)发布2026年一季报。 　　公司营业总收入为352.77亿元。归母净利润为145.23亿元。经营活动现金净流入为378.02亿元，较去年同报告期经营活动现金净流入减少1251.44亿元，同比较去年同期下降76.80%。,eastmoney,news,http://finance.eastmoney.com/a/202604253718934165.html,2026-04-25,2026-06-05 20:17:21.431343+00:00
4,000001,银行行业今日涨1.33%，主力资金净流入8.20亿元,光大银行 1.29 0.41 1553.75 002948 青岛银行 0.93 0.97 1316.17 601009 南京银行 1.36 0.33 1077.09 002958 青农商行 0.69 0.68 715.47 002839 张家港行 1.20 0.72 688.97 000001,eastmoney,news,http://finance.eastmoney.com/a/202606053762014675.html,2026-06-05,2026-06-05 20:17:21.431343+00:00
5,000001,近七成A股上市银行已设国际业务部，离岸联动与流程嵌入“双轨”并行,这其中又分为两种典型模式，一种与交易银行部合署，侧重“流程嵌入”，如兴业银行（601166.SH）的国际业务部/交易银行部；一种与离岸业务部门合署，侧重“市场联动”，如平安银行（000001.SZ）的“跨境金融部（离岸金融部）”。,eastmoney,news,http://finance.eastmoney.com/a/202606053762234972.html,2026-06-05,2026-06-05 20:17:21.431343+00:00
6,000001,ETF市场日报 | 通信与互联网板块批量领涨，传媒影视板块集体回调,"明日上市：上证指数ETF南方(510910)将于2026年6月3日挂牌，上市份额22,279.60万份，跟踪上证综合指数(000001)。该指数选取上海证券交易所全部上市股票，采用总市值加权，反映沪市整体表现。",eastmoney,news,http://stock.eastmoney.com/a/202606023757553392.html,2026-06-02,2026-06-05 20:17:21.431343+00:00
7,000001,A股午后跌幅迅速扩大：创指跌3.2%，3276股收涨,银行股逆势上涨，民生银行（600016）、厦门银行（601187）、中国银行（601988）等涨超2%，建设银行（601939）、平安银行（000001）、兴业银行（601166）、工商银行（601398）等涨超1%。,eastmoney,news,http://stock.eastmoney.com/a/202606053761925511.html,2026-06-05,2026-06-05 20:17:21.431343+00:00
8,000001,解密主力资金出逃股 连续5日净流出722股,11.05 -15.15 601360 三六零 15 12.38 7.68 -11.36 601689 拓普集团 5 12.38 6.73 -8.74 601888 中国中免 10 12.33 6.59 -9.93 600707 彩虹股份 5 12.20 8.14 -4.90 000001,eastmoney,news,http://finance.eastmoney.com/a/202605283752871893.html,2026-05-28,2026-06-05 20:17:21.431343+00:00
9,000001,ETF市场日报 | 创新药板块批量涨超4%，卫星ETF重挫逾7%,华夏上证综合ETF(510140)将于6月1日至6月12日募集，跟踪上证综合指数(000001)，选取上海证券交易所全部上市股票，采用总市值加权，反映沪市整体表现。,eastmoney,news,http://stock.eastmoney.com/a/202605293754439015.html,2026-05-29,2026-06-05 20:17:21.431343+00:00
10,000001,解密主力资金出逃股 连续5日净流出813股,9.50 -17.27 600206 有研新材 9 10.86 5.52 -12.88 600641 先导基电 7 10.56 8.17 -13.69 601888 中国中免 9 10.44 6.24 -7.52 603588 高能环境 14 10.42 10.65 -17.86 000001,eastmoney,news,http://finance.eastmoney.com/a/202605273751387729.html,2026-05-27,2026-06-05 20:17:21.431343+00:00
11,000001,解密主力资金出逃股 连续5日净流出768股,10.16 6.39 -13.02 603588 高能环境 13 9.99 10.62 -14.86 600206 有研新材 8 9.87 5.46 -9.88 601888 中国中免 8 9.84 7.01 -7.02 000034 神州数码 5 9.73 11.14 -9.98 000001,eastmoney,news,http://finance.eastmoney.com/a/202605263749739722.html,2026-05-26,2026-06-05 20:17:21.431343+00:00
12,000001,解密主力资金出逃股 连续5日净流出607股,9.91 11.12 -15.45 002648 卫星化学 5 9.72 13.85 -13.40 688123 聚辰股份 7 9.52 5.55 -9.51 300450 先导智能 5 9.43 7.61 -5.75 600641 先导基电 5 9.38 8.96 -7.99 000001,eastmoney,news,http://finance.eastmoney.com/a/202605253748279064.html,2026-05-25,2026-06-05 20:17:21.431343+00:00
13,000001,零售业务承压，这些银行何以逆势增长？,在这10家银行中，有两家是股份行，分别是平安银行（000001.SZ）、民生银行（600016.SH）。其中平安银行在业内也以零售特色著称，但近年其零售业务调整尤为剧烈。 　　财报数据显示，截至2025年末平安银行个人贷款余额1.7万亿元，相比2021年末下降了约0.2万亿元。,eastmoney,news,http://finance.eastmoney.com/a/202605293754177052.html,2026-05-29,2026-06-05 20:17:21.431343+00:00
14,000001,银行行业今日净流入资金3.08亿元，中国银行等6股净流入资金超5000万元,0.25 -4176.95 600036 招商银行 -0.05 0.35 -5334.22 600919 江苏银行 1.07 0.60 -5954.90 002142 宁波银行 0.70 0.35 -8757.75 600016 民生银行 -0.84 0.46 -10328.65 000001,eastmoney,news,http://finance.eastmoney.com/a/202605213745275436.html,2026-05-21,2026-06-05 20:17:21.431343+00:00
15,000001,银行股大分化：建行股价创新高，股份行普跌，城商行“独霸”四强,股息率方面，iFinD数据显示，截至5月25日，华夏银行（600015.SH）、兴业银行股息率（TTM）超6%，上海银行（601229.SH）、光大银行（601818.SH）、平安银行（000001.SZ）、招商银行（600036.SH）等11家银行股息率（TTM）在5%的水平。,eastmoney,news,http://finance.eastmoney.com/a/202605253748399874.html,2026-05-25,2026-06-05 20:17:21.431343+00:00
16,000001,高股息精选概念涨1.11%，主力资金净流入这些股,南山铝业 0.39 2.67 17239.96 10.58 600023 浙能电力 6.07 1.53 16190.06 12.23 601288 农业银行 1.77 0.10 14855.72 7.19 601728 中国电信 1.34 0.23 14709.05 13.65 000001,eastmoney,news,http://finance.eastmoney.com/a/202605293754558696.html,2026-05-29,2026-06-05 20:17:21.431343+00:00
17,000001,解密主力资金出逃股 连续5日净流出567股,10.53 -30.17 601360 三六零 11 10.26 8.19 -8.54 000973 佛塑科技 9 10.00 8.88 -24.96 603588 高能环境 11 9.58 11.23 -15.32 002714 牧原股份 5 9.46 9.90 -8.61 000001,eastmoney,news,http://finance.eastmoney.com/a/202605223746789773.html,2026-05-22,2026-06-05 20:17:21.431343+00:00
18,000001,解密主力资金出逃股 连续5日净流出717股,9.40 9.16 -24.28 603588 高能环境 10 9.35 11.62 -17.73 601360 三六零 10 9.33 8.09 -9.48 000711 ST京蓝 10 9.09 12.50 1.47 000762 西藏矿业 11 9.02 5.87 -21.09 000001,eastmoney,news,http://finance.eastmoney.com/a/202605213745277070.html,2026-05-21,2026-06-05 20:17:21.431343+00:00
19,000001,解密主力资金出逃股 连续5日净流出736股,8.21 12.61 6.81 600172 黄河旋风 5 8.07 6.10 -9.63 000768 中航西飞 6 8.05 13.37 -10.37 002413 雷科防务 8 7.80 9.32 -13.53 688027 国盾量子 7 7.79 7.18 -7.16 000001,eastmoney,news,http://finance.eastmoney.com/a/202605203743590466.html,2026-05-20,2026-06-05 20:17:21.431343+00:00
20,000001,解密主力资金出逃股 连续5日净流出668股,7.36 11.00 -11.51 000973 佛塑科技 6 7.25 9.51 -18.05 002560 通达股份 5 7.14 8.69 -16.03 000768 中航西飞 5 7.12 13.38 -8.34 000711 ST京蓝 8 6.91 12.31 12.15 000001,eastmoney,news,http://finance.eastmoney.com/a/202605193742032245.html,2026-05-19,2026-06-05 20:17:21.431343+00:00
21,000001,2025年年度权益分派实施公告,,cninfo,announcement,https://www.cninfo.com.cn/new/disclosure/detail?annoId=1225352449,2026-06-05,2026-06-05 20:17:21.431343+00:00
22,000001,北京市海问律师事务所关于平安银行股份有限公司2025年年度股东会的法律意见书,,cninfo,announcement,https://www.cninfo.com.cn/new/disclosure/detail?annoId=1225327041,2026-05-23,2026-06-05 20:17:21.431343+00:00
23,000001,2025年年度股东会决议公告,,cninfo,announcement,https://www.cninfo.com.cn/new/disclosure/detail?annoId=1225327040,2026-05-23,2026-06-05 20:17:21.431343+00:00
24,000001,投资者关系管理信息,,cninfo,announcement,https://www.cninfo.com.cn/new/disclosure/detail?annoId=1225303175,2026-05-13,2026-06-05 20:17:21.431343+00:00
25,000001,日常关联交易预计公告,,cninfo,announcement,https://www.cninfo.com.cn/new/disclosure/detail?annoId=1225188748,2026-04-25,2026-06-05 20:17:21.431343+00:00
26,000001,关联交易公告,,cninfo,announcement,https://www.cninfo.com.cn/new/disclosure/detail?annoId=1225188747,2026-04-25,2026-06-05 20:17:21.431343+00:00
27,000001,2025年年度股东会文件,,cninfo,announcement,https://www.cninfo.com.cn/new/disclosure/detail?annoId=1225188746,2026-04-25,2026-06-05 20:17:21.431343+00:00
28,000001,关于召开2025年年度股东会的通知,,cninfo,announcement,https://www.cninfo.com.cn/new/disclosure/detail?annoId=1225188745,2026-04-25,2026-06-05 20:17:21.431343+00:00
29,000001,平安银行股份有限公司董事、高级管理人员薪酬管理制度,,cninfo,announcement,https://www.cninfo.com.cn/new/disclosure/detail?annoId=1225188744,2026-04-25,2026-06-05 20:17:21.431343+00:00
30,000001,董事会决议公告,,cninfo,announcement,https://www.cninfo.com.cn/new/disclosure/detail?annoId=1225188743,2026-04-25,2026-06-05 20:17:21.431343+00:00
31,600519,贵州茅台跌破1300元/股整数关口,人民财讯6月3日电，6月3日开盘后，贵州茅台(600519)股价一路走低，跌破1300元/股整数关口；截至记者发稿时，贵州茅台股价维持在1281元/股附近，跌幅约2%。,eastmoney,news,http://finance.eastmoney.com/a/202606033758756823.html,2026-06-03,2026-06-05 20:17:21.431343+00:00
32,600519,贵州茅台：因回购股份注销实施完成 调整2025年年度利润分配方案每股分红金额至28.02423元,贵州茅台(600519.SH)公告称，公司调整2025年年度利润分配方案每股分红金额，由原定的27.993元(含税)调整为28.02423元(含税)。,eastmoney,news,http://finance.eastmoney.com/a/202606023757787841.html,2026-06-02,2026-06-05 20:17:21.431343+00:00
33,600519,贵州茅台(600519.SH)：2026年一季报净利润为272.43亿元、同比较去年同期上涨1.47%,2026年4月25日，贵州茅台(600519.SH)发布2026年一季报。 　　公司营业总收入为547.03亿元，较去年同报告期营业总收入增加32.59亿元，实现5年连续上涨，同比较去年同期上涨6.34%。,eastmoney,news,http://finance.eastmoney.com/a/202604253718938246.html,2026-04-25,2026-06-05 20:17:21.431343+00:00
34,600519,人均浮盈超580万元 中际旭创69名员工解锁低价筹码,近日，中际旭创（300308.SZ）股价超越贵州茅台（600519.SH），一举一动牵动着市场神经。昨日晚间中际旭创公告，第三期限制性股票激励计划预留部分第一个归属期归属股份6月8日上市流通，归属价格35.16元/股。,eastmoney,news,http://finance.eastmoney.com/a/202606053761034898.html,2026-06-05,2026-06-05 20:17:21.431343+00:00
35,600519,股价刚超越茅台 中际旭创69名员工解锁低价筹码 人均浮盈584.5万元|速读公告,财联社6月4日讯（记者付静）中际旭创（300308.SZ）昨日盘中股价刚刚超越贵州茅台（600519.SH），一举一动牵动着市场神经。今日晚间中际旭创公告，第三期限制性股票激励计划预留部分第一个归属期归属股份6月8日上市流通，归属价格35.16元/股。,eastmoney,news,http://finance.eastmoney.com/a/202606043760759522.html,2026-06-04,2026-06-05 20:17:21.431343+00:00
36,600519,62股获杠杆资金净买入超亿元,机械设备 688146 中船特气 -4.86 16875.58 173675.79 6.56 电子 300757 罗博特科 5.70 16848.09 544391.33 4.87 机械设备 000100 TCL科技 7.00 16565.81 394170.37 4.35 电子 600519,eastmoney,news,http://finance.eastmoney.com/a/202606043759858112.html,2026-06-04,2026-06-05 20:17:21.431343+00:00
37,600519,贵州茅台：股份回购完成，耗资30亿,5月27日 ，贵州茅台(600519.SH)公告称，公司回购股份实施完成，实际回购股份218.86万股，占公司总股本的0.17%，使用资金总额30亿元，回购价格区间1252.63元/股至1499.74元/股。此次回购股份将全部用于注销并减少注册资本。,eastmoney,news,http://finance.eastmoney.com/a/202605273752783635.html,2026-05-27,2026-06-05 20:17:21.431343+00:00
38,600519,贵州茅台回购219万股 金额30亿元,5月27日，贵州茅台（600519）发布公告，已完成股份回购219万股，占总股本的0.1748%，实际回购金额为30亿元，回购价格区间为1252.63元/股至1499.74元/股。 　　2026年一季度，贵州茅台实现收入547.03亿元，归母净利润272.43亿元。,eastmoney,news,http://finance.eastmoney.com/a/202605273751439066.html,2026-05-27,2026-06-05 20:17:21.431343+00:00
39,600519,贵州茅台：股份回购完成 耗资30亿元回购218.86万股,人民财讯5月27日电，贵州茅台(600519)5月27日公告，公司回购股份实施完成，实际回购股份218.86万股，占公司总股本的0.17%，使用资金总额30亿元，回购价格区间1252.63元/股至1499.74元/股。此次回购股份将全部用于注销并减少注册资本。,eastmoney,news,http://finance.eastmoney.com/a/202605273751435142.html,2026-05-27,2026-06-05 20:17:21.431343+00:00
40,600519,贵州茅台：完成30亿元股份回购,"贵州茅台(600519.SH)公告称，公司完成股份回购，实际回购218.86万股，占总股本0.1748%，回购金额约30亿元，回购价格区间1,252.63元/股至1,499.74元/股。回购股份将全部用于注销并减少注册资本，预计于2026年5月28日完成注销。",eastmoney,news,http://finance.eastmoney.com/a/202605273751430588.html,2026-05-27,2026-06-05 20:17:21.431343+00:00
41,600519,科技早报 | 大疆否认Pocket 4饥饿营销；比亚迪入局人形机器人,工业富联市值达1.61万亿元，超越贵州茅台位居A股第八位 　　6月3日，工业富联（601138.SH）股价持续走强，市值一度达到1.66万亿元，超过长期稳居A股市值榜前列的贵州茅台（600519.SH）。,eastmoney,news,http://finance.eastmoney.com/a/202606043759650769.html,2026-06-04,2026-06-05 20:17:21.431343+00:00
42,600519,59股特大单净流入资金超2亿元,10.37 电子 300750 宁德时代 426.42 -1.72 -9.73 电力设备 601138 工业富联 81.05 1.30 -8.07 电子 002436 兴森科技 39.82 -5.68 -7.55 电子 601991 大唐发电 9.10 -0.87 -7.08 公用事业 600519,eastmoney,news,http://finance.eastmoney.com/a/202606033759072733.html,2026-06-03,2026-06-05 20:17:21.431343+00:00
