code,trade_date,pe,pb,ps,total_market_cap,circulating_market_cap
603280,2026-06-06,27.7900,2.2500,,3116692602.54,
603281,2026-06-06,12.2200,2.5800,,12629864904.69,
603283,2026-06-06,18.9900,4.8500,,17291414478.52,
603284,2026-06-06,6.5300,1.3900,,3068628204.05,
603285,2026-06-06,21.5500,3.9800,,6848000000.00,
603288,2026-06-06,8.1500,4.7400,,199137604750.00,
603289,2026-06-06,51.9700,1.9200,,2860625625.00,
603290,2026-06-06,101.7900,3.8900,,27103610287.89,
603291,2026-06-06,29.0100,2.3600,,4316849976.56,
603293,2026-06-06,13.4600,2.6800,,7813727377.34,
603296,2026-06-06,11.2200,4.0800,,118991077640.63,
603297,2026-06-06,29.7800,6.5300,,13737291464.26,
603298,2026-06-06,6.8800,2.7000,,32457142134.38,
603299,2026-06-06,8.7700,1.1700,,9585789615.63,
603300,2026-06-06,9.6400,1.5700,,10491460390.63,
603301,2026-06-06,38.8500,3.7200,,21152315503.13,
603303,2026-06-06,29.5400,4.0600,,13092129527.34,
603305,2026-06-06,13.7700,1.8400,,17231615132.81,
603306,2026-06-06,278.7500,10.1400,,32603510923.83,
603307,2026-06-06,8.0000,1.8400,,2661810776.37,
603308,2026-06-06,36.3600,8.5900,,43689936256.25,
603309,2026-06-06,5.6300,1.8500,,3376952170.31,
603310,2026-06-06,13.4500,1.3600,,5532346800.00,
603311,2026-06-06,27.2800,7.1600,,9652369443.75,
603312,2026-06-06,9.8600,3.2000,,5895981646.97,
603315,2026-06-06,26.4900,3.0600,,5318080722.66,
603316,2026-06-06,22.2700,9.4700,,5232427277.34,
603317,2026-06-06,5.8300,3.0600,,14575945141.41,
603318,2026-06-06,93.4900,2.6200,,4925498043.75,
603319,2026-06-06,66.0400,5.9400,,14637700512.50,
603320,2026-06-06,20.0500,2.6800,,3208134787.21,
603321,2026-06-06,34.9400,1.5900,,2299181753.52,
603322,2026-06-06,11.5500,18.2800,,4811124908.59,
603323,2026-06-06,2.0600,0.4900,,9527515437.50,
603325,2026-06-06,14.2300,1.6900,,4680233942.87,
603326,2026-06-06,25.8600,1.9500,,2329991330.08,
603327,2026-06-06,23.0900,4.4500,,11144596937.50,
603328,2026-06-06,35.2800,3.0700,,13289270714.84,
603329,2026-06-06,6.3300,1.7300,,2545521128.52,
603330,2026-06-06,110.5000,2.8600,,3725319642.19,
603331,2026-06-06,424.6900,2.4700,,2575717213.67,
603332,2026-06-06,13.3800,1.9600,,2587512596.09,
603333,2026-06-06,997.3000,2.6800,,5463227755.08,
603334,2026-06-06,14.6200,3.4400,,5978210000.00,
603336,2026-06-06,182.2800,3.8200,,5484557345.31,
603337,2026-06-06,7.3700,3.5200,,18923073468.75,
603338,2026-06-06,5.8600,2.2400,,26532629468.75,
603339,2026-06-06,9.7100,1.5200,,4112473433.79,
603341,2026-06-06,131.2500,2.8000,,20224255675.78,
603344,2026-06-06,18.0100,2.7900,,6046023358.59,
603345,2026-06-06,5.1300,1.8000,,28889482393.75,
603350,2026-06-06,13.1900,2.6200,,3572871099.80,
603351,2026-06-06,9.1700,1.8800,,3449633916.80,
603352,2026-06-06,28.4100,2.3300,,6879334321.29,
603353,2026-06-06,33.8800,4.6500,,7477910830.08,
603355,2026-06-06,84.5000,2.6000,,14667490064.06,
603357,2026-06-06,19.4500,0.9700,,3873353533.59,
603360,2026-06-06,72.0200,10.1300,,14279842645.31,
603365,2026-06-06,4.6000,1.4900,,4832557041.21,
603367,2026-06-06,4.6600,0.9600,,6094070207.03,
603368,2026-06-06,2.8900,0.8300,,6490434378.13,
603369,2026-06-06,2.3300,1.8000,,32329524000.00,
603370,2026-06-06,22.3100,3.7900,,7452870000.00,
603373,2026-06-06,23.0100,2.8700,,5361291448.24,
603375,2026-06-06,192.6100,3.0700,,4750461536.13,
603376,2026-06-06,82.3100,6.3500,,11136028275.00,
603379,2026-06-06,7.2700,4.2700,,36775254018.75,
603380,2026-06-06,18.6800,3.5300,,5702080289.65,
603381,2026-06-06,17.9700,1.3100,,4377378893.55,
603382,2026-06-06,24.7100,2.1800,,3867905009.38,
603383,2026-06-06,13.2700,3.9800,,6163426837.89,
603387,2026-06-06,5.6400,1.5200,,4305733347.66,
603390,2026-06-06,6.7300,2.5100,,4297187344.53,
603391,2026-06-06,136.1600,2.2500,,5097820000.00,
603393,2026-06-06,7.8100,1.2000,,11339894482.42,
603395,2026-06-06,28.6900,4.1800,,5961800000.00,
603396,2026-06-06,19.4400,1.6200,,4237556225.00,
603399,2026-06-06,6.6800,5.4700,,8852383350.00,
603400,2026-06-06,21.8900,5.5600,,6818000000.00,
603402,2026-06-06,17.8500,2.5000,,7352076905.27,
603406,2026-06-06,10.6300,2.5100,,11720293000.00,
603407,2026-06-06,41.1500,11.1300,,22947058488.28,
603408,2026-06-06,4.8300,1.3000,,4551817489.45,
603409,2026-06-06,12.2700,3.2900,,5104215000.00,
603416,2026-06-06,17.1700,3.3900,,9337175820.90,
603418,2026-06-06,9.4200,2.1000,,9722924545.31,
603435,2026-06-06,60.1700,17.9100,,38161410925.00,
603439,2026-06-06,15.6500,4.6600,,6951813320.31,
603444,2026-06-06,4.6600,4.0200,,24131606809.03,
603456,2026-06-06,6.3800,1.2400,,10984658292.97,
603459,2026-06-06,59.9600,18.2200,,74229653912.50,
603466,2026-06-06,16.1400,3.3100,,6876115587.50,
603486,2026-06-06,8.4300,3.6800,,34110120604.69,
603489,2026-06-06,17.7300,2.8600,,7934781024.22,
603496,2026-06-06,125.0700,5.2200,,7275153006.25,
603499,2026-06-06,17.7700,5.8800,,5440647213.67,
603500,2026-06-06,10.3500,3.7700,,4069938574.22,
603501,2026-06-06,23.9200,3.6600,,120318209081.25,
603505,2026-06-06,25.1800,8.1400,,15427789619.53,
603506,2026-06-06,4.3600,1.6800,,2078700168.16,
603507,2026-06-06,6.9300,2.5900,,6725154750.59,
603508,2026-06-06,5.3000,2.0400,,8506232177.73,
603511,2026-06-06,5.6200,1.1800,,5272860146.48,
603515,2026-06-06,10.6700,1.9600,,13979741892.19,
603516,2026-06-06,1605.1800,16.1100,,27445285971.48,
603517,2026-06-06,10.5200,1.2500,,7508364683.20,
603518,2026-06-06,2.6600,0.7700,,2945852493.36,
603519,2026-06-06,9.8900,2.6500,,3342413801.76,
603520,2026-06-06,20.5500,1.6700,,4305185049.22,
603527,2026-06-06,11.1300,2.0100,,4272771660.16,
603529,2026-06-06,9.5400,1.8900,,18711772406.25,
603530,2026-06-06,23.6100,12.2000,,23207364600.00,
603535,2026-06-06,19.1100,1.4200,,3520226957.81,
603536,2026-06-06,318.1500,6.3700,,2229903367.19,
603538,2026-06-06,30.9000,3.7900,,9629678058.98,
603551,2026-06-06,10.0700,2.8500,,4139831401.56,
603556,2026-06-06,13.0700,1.5900,,11884297506.25,
603558,2026-06-06,4.4100,1.7200,,4029422971.88,
603559,2026-06-06,50.6700,4.3600,,3414867203.52,
603565,2026-06-06,3.9000,1.8800,,20559617993.75,
603566,2026-06-06,8.8600,1.3600,,3609429837.89,
603568,2026-06-06,7.0000,2.0100,,30761850293.75,
603569,2026-06-06,381.0800,1.3600,,3621043828.13,
603577,2026-06-06,24.5100,1.6900,,3333737368.36,
603579,2026-06-06,5.4300,1.3200,,3787827260.16,
603580,2026-06-06,105.2900,6.4500,,2937533606.25,
603583,2026-06-06,19.9600,2.1400,,10072478158.20,
603585,2026-06-06,14.2200,1.1100,,3060899356.45,
603586,2026-06-06,40.5400,1.4900,,3450529156.25,
603587,2026-06-06,5.8500,1.5800,,5888232731.25,
603588,2026-06-06,3.4300,2.0200,,20655060243.75,
603589,2026-06-06,3.6900,1.1300,,12141825691.41,
603590,2026-06-06,10.2500,1.5000,,4840279560.55,
603595,2026-06-06,23.0900,3.6100,,5494936082.81,
603596,2026-06-06,10.3000,3.4300,,27665250353.13,
603598,2026-06-06,54.6200,25.3800,,5674128018.75,
603599,2026-06-06,6.4600,0.9900,,10158606225.00,
603600,2026-06-06,4.7100,1.4400,,3390244664.06,
603601,2026-06-06,131.6700,6.9600,,18837202059.38,
603602,2026-06-06,61.6000,3.4300,,3059201300.00,
603605,2026-06-06,7.1000,4.1000,,26047307446.88,
603606,2026-06-06,8.9300,3.9000,,33165550413.28,
603607,2026-06-06,14.6900,3.6700,,3923799195.31,
603608,2026-06-06,66.7800,7.9300,,8684342204.30,
603609,2026-06-06,64.9200,0.8800,,5622322353.91,
603610,2026-06-06,19.7000,2.1300,,6643301941.41,
603611,2026-06-06,6.3500,1.4600,,4742430742.38,
603612,2026-06-06,4.9100,1.7100,,10131445371.09,
603613,2026-06-06,6.0400,1.7600,,16536342796.88,
603615,2026-06-06,92.4900,4.0300,,4638107600.00,
603617,2026-06-06,16.2400,1.8200,,2841724297.27,
603618,2026-06-06,35.6700,10.6600,,28837277318.75,
603619,2026-06-06,37.0800,2.6900,,11738774911.72,
603626,2026-06-06,3.3200,5.6100,,12778879203.13,
603628,2026-06-06,64.0900,2.2000,,2883987768.75,
603629,2026-06-06,17.4400,21.0800,,47317281600.00,
603630,2026-06-06,14.2600,1.6200,,3060530641.41,
603638,2026-06-06,12.7100,5.2800,,19248017259.38,
603639,2026-06-06,5.0900,1.0900,,3835640788.28,
603648,2026-06-06,9.7400,1.7100,,3239970543.75,
603650,2026-06-06,18.5300,7.8200,,33773670488.28,
603655,2026-06-06,46.9200,6.7000,,3858400000.00,
603656,2026-06-06,62.6200,2.6500,,3514380953.91,
603658,2026-06-06,7.5200,1.9400,,17771311425.78,
603659,2026-06-06,8.3800,2.8100,,58985978115.63,
603661,2026-06-06,8.1800,1.3100,,4822843627.73,
603662,2026-06-06,45.2400,6.6700,,18602172731.25,
603663,2026-06-06,74.9000,19.8800,,27628778251.95,
603665,2026-06-06,26.8000,6.4900,,4282884172.66,
603667,2026-06-06,92.4800,9.0700,,28483513291.41,
603668,2026-06-06,83.4300,2.6400,,5594111709.38,
603669,2026-06-06,98.0800,5.2200,,2899184053.91,
603676,2026-06-06,5.7200,2.5300,,3907750129.69,
603677,2026-06-06,26.3400,2.6400,,3073910339.06,
603678,2026-06-06,75.5200,4.8700,,29951184566.41,
603680,2026-06-06,4.8500,1.5600,,9161673100.78,
603681,2026-06-06,21.2500,1.7100,,5691538617.19,
603682,2026-06-06,44.6400,6.2600,,4068225000.00,
603683,2026-06-06,38.5700,5.8300,,9859012893.36,
603685,2026-06-06,84.7700,4.2000,,8451079728.71,
603686,2026-06-06,9.6100,1.7900,,6272998898.44,
603687,2026-06-06,46.6200,3.1400,,10285596792.97,
603688,2026-06-06,102.3700,6.4300,,37641223764.06,
603689,2026-06-06,3.6300,1.1000,,4159183981.64,
603693,2026-06-06,12.4700,1.9000,,13648496603.13,
603696,2026-06-06,27.4800,5.3200,,3076416000.00,
603697,2026-06-06,6.9400,2.4900,,4567751728.13,
603698,2026-06-06,43.4000,5.0500,,17778788300.00,
603699,2026-06-06,12.9800,8.9600,,44819103907.03,
603700,2026-06-06,21.6800,1.4200,,2339554166.02,
603701,2026-06-06,71.8200,7.3900,,5998255479.49,
603703,2026-06-06,88.4300,6.5400,,5403067064.06,
603706,2026-06-06,4.1300,2.3000,,4240278548.05,
603707,2026-06-06,14.5900,1.8700,,12989834793.75,
603708,2026-06-06,4.0900,2.5800,,6211035657.42,
603709,2026-06-06,99.3100,3.9800,,2023539016.11,
603711,2026-06-06,5.9300,1.5500,,5536641701.95,
603637,2026-06-06,0.0000,4.1100,,4286798735.94,
603713,2026-06-06,4.5000,1.6900,,8303280152.93,
603657,2026-06-06,0.0000,3.9800,,3471679200.00,
603660,2026-06-06,0.0000,9.3900,,6652174973.44,
603718,2026-06-06,34.6700,2.4800,,2196918796.88,
603719,2026-06-06,8.1000,1.8900,,3865640000.00,
300982,2026-06-06,0.0000,1.4900,,0.00,
300983,2026-06-06,0.0000,2.2000,,0.00,
603725,2026-06-06,20.2100,4.5500,,3914372807.81,
603726,2026-06-06,5.4600,3.1900,,4774948642.97,
300989,2026-06-06,0.0000,3.0400,,0.00,
603728,2026-06-06,199.5400,9.2700,,27570846150.00,
603729,2026-06-06,49.6700,4.3800,,1195381316.60,
603730,2026-06-06,14.3800,5.3900,,26814352500.00,
603733,2026-06-06,7.3900,2.1200,,18535297289.06,
603737,2026-06-06,24.3400,8.6500,,25968222896.88,
603738,2026-06-06,74.5000,9.4400,,17168134875.00,
603739,2026-06-06,17.9400,1.7800,,3205876242.19,
603755,2026-06-06,13.5200,3.2400,,2460411844.24,
603757,2026-06-06,88.5300,4.7800,,10144442428.91,
603758,2026-06-06,20.2200,1.8300,,4739007515.63,
603759,2026-06-06,94.0600,1.2400,,3638668800.00,
603766,2026-06-06,5.5000,2.6800,,25915698462.50,
603767,2026-06-06,89.6400,3.9800,,5441173413.87,
603768,2026-06-06,38.4300,1.2200,,2665106062.50,
603786,2026-06-06,12.6500,3.3200,,19134731334.38,
603787,2026-06-06,9.3100,1.5200,,2345165409.57,
603788,2026-06-06,7.2500,1.5600,,3399512088.28,
603790,2026-06-06,14.2200,3.9900,,5206905600.00,
603797,2026-06-06,5.1000,0.7300,,2462104183.98,
603798,2026-06-06,8.8500,3.3100,,4110887238.28,
603799,2026-06-06,3.7900,1.8800,,94760505900.00,
603803,2026-06-06,81.3500,3.6200,,5565975078.13,
603806,2026-06-06,14.4200,2.7800,,44974763800.00,
603808,2026-06-06,8.0600,1.2800,,3306334816.41,
603809,2026-06-06,9.0800,2.4900,,9405351823.44,
603810,2026-06-06,15.9400,1.3800,,2136221314.84,
603811,2026-06-06,7.9500,2.4300,,3521794234.38,
603815,2026-06-06,6.3900,2.3300,,3664031375.00,
603816,2026-06-06,4.5800,2.0500,,22729562572.66,
603817,2026-06-06,5.1800,1.0700,,3494614824.22,
603818,2026-06-06,172.1900,1.0300,,2135151305.47,
603819,2026-06-06,39.2500,3.3300,,2704209025.78,
603823,2026-06-06,28.7200,4.9200,,12332811135.16,
603826,2026-06-06,26.2400,10.4200,,19492200000.00,
603828,2026-06-06,102.5000,6.1000,,3122831423.44,
603829,2026-06-06,118.1900,2.5600,,3824044909.57,
603833,2026-06-06,14.2500,1.1900,,22051334640.63,
603836,2026-06-06,21.4200,1.4800,,2581858757.03,
603839,2026-06-06,8.6300,1.5600,,2623969910.16,
603848,2026-06-06,14.4800,2.2600,,5883182801.56,
603855,2026-06-06,6.4900,2.7300,,6125824933.59,
603856,2026-06-06,7.6500,1.2200,,3412878734.38,
603858,2026-06-06,4.9500,1.5500,,15871254984.38,
603859,2026-06-06,22.6100,3.5100,,11094593505.47,
603860,2026-06-06,268.8300,2.1800,,1833700000.00,
603861,2026-06-06,28.5600,2.4300,,9724098860.55,
603866,2026-06-06,14.1600,1.4000,,7342711214.06,
603867,2026-06-06,9.9900,2.5900,,8118778481.84,
603868,2026-06-06,7.7900,4.1800,,14684076000.00,
603869,2026-06-06,130.8000,1.2800,,4812695699.22,
603871,2026-06-06,5.1100,2.6600,,16758105273.44,
603876,2026-06-06,12.0200,3.0500,,23287435718.75,
603877,2026-06-06,4.4100,1.3200,,6020347485.94,
603881,2026-06-06,58.1200,7.7300,,26026799842.19,
603882,2026-06-06,26.0000,1.7500,,11127463915.63,
603883,2026-06-06,3.4100,1.3200,,9008027082.03,
603885,2026-06-06,5.4000,2.3000,,23805657906.25,
603888,2026-06-06,32.9900,3.4100,,12988710410.16,
603889,2026-06-06,4.6500,1.4600,,5581323562.50,
603890,2026-06-06,22.9900,4.2300,,13958294367.19,
603893,2026-06-06,22.1500,15.4500,,72928896182.03,
603895,2026-06-06,68.5000,17.4200,,3575286400.00,
603896,2026-06-06,10.9600,1.4300,,3171902500.00,
603897,2026-06-06,19.5100,3.4300,,8703329243.75,
603899,2026-06-06,6.0600,2.1200,,20417913560.16,
603900,2026-06-06,4.1900,1.1200,,2239553542.58,
603901,2026-06-06,9.0800,2.0000,,6471197674.22,
603903,2026-06-06,18.3000,2.2100,,3155748923.44,
603906,2026-06-06,8.6900,5.4000,,18618923881.25,
603908,2026-06-06,9.2100,3.8800,,1885821789.55,
603909,2026-06-06,10.3400,2.2100,,2611944516.80,
603915,2026-06-06,19.9500,2.8400,,10973309475.00,
603916,2026-06-06,18.9000,1.3400,,5703864731.25,
603919,2026-06-06,4.7300,2.7300,,9668375600.00,
603920,2026-06-06,120.4800,6.7800,,44136276269.53,
603922,2026-06-06,31.3400,2.9500,,2741760000.00,
603926,2026-06-06,16.8400,2.8500,,4992422115.23,
603928,2026-06-06,12.3100,2.4300,,3915475200.00,
603929,2026-06-06,14.6400,14.3700,,36290402400.00,
603931,2026-06-06,39.3300,5.7800,,11530484261.72,
603933,2026-06-06,14.3700,3.7000,,4960316164.06,
603937,2026-06-06,11.5900,1.9400,,3001756597.27,
603938,2026-06-06,52.0200,7.9600,,20210225677.34,
603939,2026-06-06,4.8300,2.0300,,24126606085.94,
603948,2026-06-06,7.4300,1.7800,,3930613729.10,
603949,2026-06-06,13.9800,2.9700,,3279063039.84,
603950,2026-06-06,25.2800,6.7700,,20945332346.48,
603958,2026-06-06,25.5100,6.7500,,4391587200.00,
603960,2026-06-06,200.9700,5.0400,,5679206310.94,
603966,2026-06-06,8.6800,2.2200,,4709685046.88,
603967,2026-06-06,4.3800,1.7500,,4333333984.38,
301528,2026-06-06,0.0000,3.6300,,0.00,
603969,2026-06-06,10.7900,2.5000,,7076854684.38,
603970,2026-06-06,5.5400,1.8700,,3045505106.45,
603976,2026-06-06,49.5200,2.8500,,3380916941.80,
603977,2026-06-06,22.9500,2.6500,,9163316503.91,
603978,2026-06-06,31.3000,3.4000,,5646772441.41,
603979,2026-06-06,7.4200,3.9000,,44632096242.19,
603980,2026-06-06,21.3500,0.9900,,3898560600.00,
301557,2026-06-06,0.0000,4.9100,,0.00,
603983,2026-06-06,9.1100,2.6800,,9206960000.00,
603985,2026-06-06,15.8400,3.0900,,10316077382.81,
603986,2026-06-06,23.4100,13.5400,,342137981875.00,
603987,2026-06-06,5.8600,1.1100,,3166734013.67,
603988,2026-06-06,105.6000,7.1300,,4753392000.00,
603989,2026-06-06,20.5700,3.5800,,14156683066.41,
603990,2026-06-06,180.4400,8.2700,,6940365875.78,
603991,2026-06-06,31.9400,4.6300,,16275799534.57,
603992,2026-06-06,15.2200,3.9600,,14522910101.56,
603993,2026-06-06,5.0100,4.3800,,389162498900.00,
603995,2026-06-06,5.4800,1.1700,,6910184039.06,
603997,2026-06-06,14.1900,3.4500,,18676846759.38,
603998,2026-06-06,4.8100,2.4500,,4250308012.50,
603999,2026-06-06,34.3900,1.5800,,3271680000.00,
605001,2026-06-06,20.3100,0.9100,,2479110758.59,
605003,2026-06-06,19.1700,1.7800,,2624600000.00,
605005,2026-06-06,14.6200,3.0600,,6516250000.00,
605006,2026-06-06,114.6100,4.4000,,11555542555.08,
605007,2026-06-06,6.3800,1.7600,,6341480900.00,
301577,2026-06-06,0.0000,6.4200,,0.00,
301578,2026-06-06,0.0000,2.7100,,0.00,
301590,2026-06-06,0.0000,3.6800,,0.00,
301592,2026-06-06,0.0000,7.5800,,0.00,
301601,2026-06-06,0.0000,1.9400,,0.00,
301622,2026-06-06,0.0000,4.1600,,0.00,
301629,2026-06-06,0.0000,12.4400,,0.00,
301633,2026-06-06,0.0000,3.0700,,0.00,
301658,2026-06-06,0.0000,4.1500,,0.00,
605009,2026-06-06,6.3000,1.5100,,5259829671.09,
605011,2026-06-06,20.5000,3.3600,,8306076000.00,
605016,2026-06-06,8.3100,4.8100,,10021493589.84,
605018,2026-06-06,53.6900,2.9300,,8282559065.63,
605020,2026-06-06,9.7600,2.9700,,17602812778.91,
605028,2026-06-06,117.0300,2.5500,,3508800000.00,
605033,2026-06-06,7.3900,2.2200,,2633696000.00,
605050,2026-06-06,6.1100,1.1800,,5288057517.19,
605056,2026-06-06,30.4700,4.3100,,7921758480.47,
605058,2026-06-06,16.0600,2.9300,,5316768949.22,
605060,2026-06-06,19.2200,4.7400,,11981481210.94,
605066,2026-06-06,17.8100,1.9200,,3442395799.22,
600212,2026-06-06,0.0000,7.4800,,4316440936.72,
605077,2026-06-06,18.6000,1.3400,,4124510500.00,
605080,2026-06-06,4.3100,1.3600,,3089835681.05,
605086,2026-06-06,27.5600,3.1900,,5198592000.00,
605088,2026-06-06,8.6400,2.2700,,6720370007.81,
605089,2026-06-06,13.2400,2.3800,,3009780000.00,
605090,2026-06-06,6.1000,2.2600,,26514217284.38,
605098,2026-06-06,16.5900,6.3200,,6481297476.07,
605099,2026-06-06,7.8000,4.6900,,15654753255.47,
605100,2026-06-06,63.3800,4.5400,,8172161912.89,
605108,2026-06-06,20.3500,1.4600,,3411200000.00,
605111,2026-06-06,26.3900,5.7500,,24953183640.63,
605116,2026-06-06,12.0300,2.8500,,7689048035.16,
605117,2026-06-06,11.2400,11.5500,,133561207863.28,
605118,2026-06-06,20.2200,8.8100,,14246219600.00,
605122,2026-06-06,33.4100,1.2800,,2225090190.43,
605123,2026-06-06,14.7100,2.7000,,12599350019.53,
605128,2026-06-06,15.2700,3.2200,,7070980466.41,
605133,2026-06-06,22.6400,2.6500,,10114654256.05,
605136,2026-06-06,34.7100,1.4900,,3588108300.00,
605138,2026-06-06,2.2600,1.4900,,3744551804.69,
605151,2026-06-06,14.1100,2.0400,,2808146137.70,
605155,2026-06-06,13.4700,1.9700,,2701129249.22,
605162,2026-06-06,44.8600,3.8200,,5447009355.47,
605166,2026-06-06,9.6100,1.6500,,3273220031.25,
605167,2026-06-06,20.0900,3.1900,,6730176510.94,
605168,2026-06-06,90.4700,3.6400,,9950562031.25,
605169,2026-06-06,71.6900,1.5600,,3145625600.00,
605179,2026-06-06,36.7600,5.0500,,5814500000.00,
605180,2026-06-06,63.7600,2.0200,,2323750000.00,
605183,2026-06-06,8.0200,1.6700,,6338060015.63,
605186,2026-06-06,115.1200,3.5500,,3929040000.00,
605188,2026-06-06,25.6800,5.5700,,6822028642.19,
605189,2026-06-06,4.5500,1.4300,,3337670981.84,
605196,2026-06-06,30.9900,5.9100,,20004561140.63,
605198,2026-06-06,24.8700,6.3400,,18086254982.81,
605208,2026-06-06,27.1200,2.1800,,4843519200.00,
605222,2026-06-06,12.1500,2.4600,,11581937039.06,
605228,2026-06-06,12.8900,2.6100,,5984649853.13,
605258,2026-06-06,58.3400,2.4500,,2982320000.00,
605259,2026-06-06,7.3700,1.7600,,3315065600.00,
605266,2026-06-06,7.8200,1.0400,,2812680787.11,
605268,2026-06-06,16.0500,2.6800,,4628156925.00,
605277,2026-06-06,16.5200,4.2100,,7348045359.38,
605286,2026-06-06,59.1300,2.4900,,5377680000.00,
605287,2026-06-06,18.2700,3.9000,,6174000000.00,
605289,2026-06-06,35.8300,12.2400,,16672696911.62,
605298,2026-06-06,131.3000,9.4800,,10143900000.00,
605299,2026-06-06,27.4200,5.2100,,6669306096.88,
605300,2026-06-06,24.4000,1.5100,,4348594542.19,
605305,2026-06-06,6.3900,2.6900,,8228774400.00,
605319,2026-06-06,9.6100,3.3900,,9690704206.25,
605333,2026-06-06,30.3600,2.6600,,9187999734.38,
605337,2026-06-06,6.9100,2.2100,,3698169848.44,
605338,2026-06-06,10.3600,2.0500,,4891951998.05,
605339,2026-06-06,189.5400,1.6700,,5723680004.30,
605358,2026-06-06,620.4900,6.4200,,44827896540.63,
605365,2026-06-06,42.8000,2.2400,,8509118496.09,
605368,2026-06-06,5.9000,1.5200,,5059622437.50,
605369,2026-06-06,11.9600,2.2300,,3827756581.25,
605376,2026-06-06,65.1600,26.5100,,46672056000.00,
605377,2026-06-06,7.1800,1.1800,,4670463921.88,
605388,2026-06-06,39.3600,2.2200,,3410749031.25,
605389,2026-06-06,42.2200,7.3800,,15914129737.50,
605398,2026-06-06,126.9400,3.8300,,3978415894.04,
605488,2026-06-06,56.0600,4.6700,,10559793827.34,
605499,2026-06-06,7.8500,4.8200,,98669043507.03,
605507,2026-06-06,7.7400,1.4300,,12439410960.94,
605555,2026-06-06,62.1300,2.6300,,7866120996.09,
605566,2026-06-06,22.8900,2.8200,,5734953400.00,
605567,2026-06-06,21.6200,1.6700,,1860000000.00,
605577,2026-06-06,3.6600,1.1200,,4506667150.78,
605580,2026-06-06,15.0700,6.8200,,7324800000.00,
605589,2026-06-06,25.1500,4.0900,,44604674773.44,
605598,2026-06-06,252.3600,5.8800,,10073046230.47,
605599,2026-06-06,3.0300,2.3900,,12078889428.13,
688001,2026-06-06,1120.8900,9.0800,,32726651664.06,
688002,2026-06-06,11.7100,7.8800,,56082353187.50,
688003,2026-06-06,434.6100,10.3300,,20403653320.31,
688005,2026-06-06,199.9900,2.9900,,23199988715.63,
688006,2026-06-06,14.9200,3.4600,,19112258982.81,
688008,2026-06-06,34.5300,14.0400,,292582458000.00,
688009,2026-06-06,10.1900,1.1100,,53160890125.00,
688012,2026-06-06,27.7900,10.6400,,258604539375.00,
688013,2026-06-06,23.7500,3.9900,,2302384388.62,
605055,2026-06-06,0.0000,5.1800,,5086400000.00,
688015,2026-06-06,20.2900,1.2300,,3313233146.87,
688016,2026-06-06,7.8500,2.8800,,12153643021.48,
688017,2026-06-06,220.7800,20.1900,,72048728378.91,
688018,2026-06-06,20.7800,6.2700,,28184711699.22,
688019,2026-06-06,23.0000,10.4100,,47773469707.03,
688021,2026-06-06,16.3000,2.0200,,1781203374.32,
688025,2026-06-06,36.3900,14.7900,,35548477207.03,
688028,2026-06-06,62.4700,8.7600,,17709337138.28,
688029,2026-06-06,9.4100,3.2500,,13787999332.03,
688035,2026-06-06,32.0500,4.6700,,11030712000.00,
688036,2026-06-06,9.9600,3.2800,,69761782593.75,
688037,2026-06-06,1420.4400,17.7900,,49840253445.70,
688041,2026-06-06,92.7100,27.1100,,637008106537.50,
688045,2026-06-06,35.4400,3.3600,,4830995783.69,
688046,2026-06-06,15.3500,3.1700,,7228300000.00,
688048,2026-06-06,1450.5400,21.5600,,64978534802.93,
688049,2026-06-06,15.2500,3.5500,,7428861958.20,
688050,2026-06-06,8.9800,2.8000,,8014123716.80,
688056,2026-06-06,49.1300,3.9900,,3248512400.00,
688057,2026-06-06,28.6300,1.2100,,3861240000.00,
688059,2026-06-06,9.4400,7.6200,,16545815146.87,
688063,2026-06-06,64.7500,1.5600,,14432033842.19,
688065,2026-06-06,19.4600,1.8000,,32248865421.09,
688067,2026-06-06,21.5600,3.0700,,1601400000.00,
688071,2026-06-06,213.2300,2.8500,,2880306016.11,
688072,2026-06-06,28.8500,22.6900,,164612138449.22,
688073,2026-06-06,9.2900,2.0700,,4352382099.71,
688076,2026-06-06,7.0600,2.9300,,9140220789.84,
688077,2026-06-06,27.7300,2.9100,,3228293589.84,
688080,2026-06-06,32.3400,2.5600,,3005168824.22,
688082,2026-06-06,116.1500,8.8300,,121131776406.25,
688085,2026-06-06,66.8700,2.2300,,4718494375.00,
688087,2026-06-06,14.0700,2.4900,,7180027773.44,
688088,2026-06-06,27.7500,5.4100,,15007784313.28,
688090,2026-06-06,65.3900,14.5500,,13459487041.21,
688091,2026-06-06,48.4500,6.0800,,8801439021.88,
688092,2026-06-06,38.1900,3.3800,,2252585856.93,
688093,2026-06-06,9.6600,2.8700,,8243254113.28,
688095,2026-06-06,57.7100,2.4700,,6502055754.00,
688097,2026-06-06,108.2500,6.4200,,30827632018.75,
688099,2026-06-06,23.3100,5.3600,,40381356379.69,
688100,2026-06-06,11.1800,4.6800,,16574707933.98,
688101,2026-06-06,5.9600,1.3000,,5869974093.75,
688102,2026-06-06,67.8600,14.9700,,29229751999.22,
688103,2026-06-06,87.8800,5.2400,,5909566933.59,
688105,2026-06-06,165.6700,1.8200,,6927600570.31,
688106,2026-06-06,297.2100,4.0100,,14471453382.42,
688108,2026-06-06,33.3200,8.2200,,8150063847.66,
